0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年09月12日(金),2025年09月12日(金),2025年09月12日(金),,,,,,,,
,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,印字時刻 2025/11/19 11:42,印字時刻 2025/11/19 11:42,印字時刻 2025/11/19 11:42
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,1,34,2,1,94,2,2,128,0
,01-02,1,0,35,0,0,94,1,0,129,0
,02-03,0,0,35,0,1,93,0,1,128,0
,03-04,0,1,34,2,0,95,2,1,129,0
,04-05,0,0,34,0,0,95,0,0,129,0
,05-06,0,0,34,4,3,95,4,3,129,0
,06-07,0,0,34,7,4,99,7,4,133,0
,07-08,2,1,35,40,29,111,42,30,146,0
,08-09,4,2,37,118,17,209,122,19,246,0
,09-10,4,3,38,32,10,233,36,13,271,0
,10-11,2,3,37,8,7,234,10,10,271,0
,11-12,4,4,37,10,6,238,14,10,275,0
,12-13,14,2,47,11,12,237,25,14,284,0
,13-14,21,2,68,13,21,230,34,23,298,0
,14-15,5,3,70,5,11,222,10,14,292,0
,15-16,3,6,70,8,13,218,11,19,288,0
,16-17,3,26,44,11,15,214,14,41,258,0
,17-18,21,9,55,21,65,169,42,74,224,0
,18-19,21,7,70,25,50,145,46,57,215,0
,19-20,12,22,60,16,26,135,28,48,195,0
,20-21,6,7,59,6,21,120,12,28,179,0
,21-22,3,20,43,5,11,116,8,31,159,0
,22-23,4,7,39,3,10,108,7,17,147,0
,23-24,2,4,37,0,8,99,2,12,136,0
,合　計,132,130,-,347,341,-,479,471,-,0
,,,,,,,,,,,
,総駐車時間,291:52,291:52,291:52,3863:00,3863:00,3863:00,4154:52,4154:52,4154:52,
,平均駐車時間,2:18,2:18,2:18,12:42,12:42,12:42,9:38,9:38,9:38,
,回転率,0.24,0.24,0.24,0,0,0,0.8,0.8,0.8,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
