0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年09月16日(火),2025年09月16日(火),2025年09月16日(火),,,,,,,,
,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,印字時刻 2025/11/19 11:46,印字時刻 2025/11/19 11:46,印字時刻 2025/11/19 11:46
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,4,4,0,0,1,117,4,5,117,0
,01-02,0,1,0,0,0,117,0,1,117,0
,02-03,0,0,0,0,0,117,0,0,117,0
,03-04,2,2,0,0,0,117,2,2,117,0
,04-05,0,0,0,1,0,118,1,0,118,0
,05-06,2,2,0,11,1,128,13,3,128,0
,06-07,11,1,0,21,1,147,32,2,147,0
,07-08,17,6,9,38,5,181,55,11,190,0
,08-09,46,8,49,108,16,274,154,24,323,5
,09-10,122,11,155,18,11,280,140,22,435,1
,10-11,211,78,295,10,7,283,221,85,578,15
,11-12,223,180,333,6,10,279,229,190,612,33
,12-13,207,208,338,9,7,281,216,215,619,43
,13-14,183,190,328,3,12,272,186,202,600,50
,14-15,195,210,314,3,3,272,198,213,586,54
,15-16,181,206,288,5,9,268,186,215,556,47
,16-17,169,206,251,9,6,270,178,212,521,59
,17-18,191,207,237,14,44,243,205,251,480,53
,18-19,216,218,230,12,55,197,228,273,427,32
,19-20,115,200,154,7,42,163,122,242,317,25
,20-21,13,100,64,1,25,140,14,125,204,0
,21-22,11,41,32,4,7,136,15,48,168,0
,22-23,2,32,2,3,7,132,5,39,134,0
,23-24,4,12,0,2,5,129,6,17,129,0
,合　計,2125,2123,-,285,274,-,2410,2397,-,417
,,,,,,,,,,,
,総駐車時間,3463:47,3463:47,3463:47,6475:40,6475:40,6475:40,9939:27,9939:27,9939:27,
,平均駐車時間,1:38,1:38,1:38,22:53,22:53,22:53,4:07,4:07,4:07,
,回転率,2.32,2.32,2.32,0,0,0,2.63,2.63,2.63,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
