0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年09月01日(月),2025年09月01日(月),2025年09月01日(月),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2025/11/19 11:32,印字時刻 2025/11/19 11:32,印字時刻 2025/11/19 11:32
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,5,0,0,49,0,0,54,0
,01-02,0,0,5,0,0,49,0,0,54,0
,02-03,0,0,5,0,0,49,0,0,54,0
,03-04,0,0,5,0,0,49,0,0,54,0
,04-05,0,0,5,1,0,50,1,0,55,0
,05-06,0,0,5,9,0,57,9,0,62,0
,06-07,1,0,6,26,0,84,27,0,90,0
,07-08,37,30,15,42,4,123,79,34,138,0
,08-09,4,10,7,33,5,151,37,15,158,0
,09-10,3,1,9,6,6,151,9,7,160,0
,10-11,4,0,13,3,2,152,7,2,165,0
,11-12,1,9,6,4,2,154,5,11,160,0
,12-13,3,0,8,2,8,148,5,8,156,0
,13-14,9,8,9,9,5,152,18,13,161,0
,14-15,12,13,8,5,3,154,17,16,162,0
,15-16,4,3,9,3,2,155,7,5,164,0
,16-17,3,4,8,3,12,146,6,16,154,0
,17-18,3,3,8,6,19,133,9,22,141,0
,18-19,0,3,5,5,24,116,5,27,121,0
,19-20,2,2,5,3,37,80,5,39,85,0
,20-21,0,0,5,0,11,69,0,11,74,0
,21-22,2,1,6,1,11,59,3,12,65,0
,22-23,0,1,5,0,6,53,0,7,58,0
,23-24,0,0,5,0,2,51,0,2,56,0
,合　計,88,88,-,161,159,-,249,247,-,0
,,,,,,,,,,,
,総駐車時間,48:43,48:43,48:43,2694:36,2694:36,2694:36,2743:19,2743:19,2743:19,
,平均駐車時間,0:39,0:39,0:39,17:03,17:03,17:03,11:46,11:46,11:46,
,回転率,0.3,0.3,0.3,0,0,0,0.94,0.94,0.94,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
