0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年12月29日(日),2024年12月29日(日),2024年12月29日(日),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 20:45,印字時刻 2025/11/21 20:45,印字時刻 2025/11/21 20:45
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,5,10,165,5,9,672,10,19,837,0
,01-02,2,2,165,0,4,668,2,6,833,0
,02-03,0,0,165,1,1,667,1,1,832,0
,03-04,0,1,164,2,0,670,2,1,834,0
,04-05,1,0,165,9,2,678,10,2,843,0
,05-06,5,2,168,6,4,679,11,6,847,0
,06-07,20,4,184,6,3,681,26,7,865,0
,07-08,86,12,257,22,8,696,108,20,953,0
,08-09,84,32,310,38,14,720,122,46,1030,1
,09-10,306,66,537,39,18,742,345,84,1279,11
,10-11,553,254,851,20,22,739,573,276,1590,50
,11-12,514,466,901,18,15,741,532,481,1642,94
,12-13,472,488,883,14,16,740,486,504,1623,115
,13-14,460,467,870,14,16,738,474,483,1608,112
,14-15,631,429,1081,15,14,739,646,443,1820,123
,15-16,437,499,1015,16,19,735,453,518,1750,105
,16-17,367,499,886,22,13,745,389,512,1631,134
,17-18,307,615,573,19,27,737,326,642,1310,189
,18-19,247,334,488,16,26,727,263,360,1215,78
,19-20,80,283,290,12,34,705,92,317,995,65
,20-21,18,84,218,2,23,685,20,107,903,0
,21-22,8,42,184,4,24,664,12,66,848,0
,22-23,6,34,156,5,9,660,11,43,816,0
,23-24,5,15,148,6,5,661,11,20,809,0
,合　計,4614,4638,-,311,326,-,4925,4964,-,1077
,,,,,,,,,,,
,総駐車時間,8396:04,8396:04,8396:04,7352:41,7352:41,7352:41,15748:45,15748:45,15748:45,
,平均駐車時間,1:49,1:49,1:49,22:25,22:25,22:25,3:12,3:12,3:12,
,回転率,1.2,1.2,1.2,0.54,0.54,0.54,1.11,1.11,1.11,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
