0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年12月13日(金),2024年12月13日(金),2024年12月13日(金),,,,,,,,
,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,印字時刻 2025/11/21 20:28,印字時刻 2025/11/21 20:28,印字時刻 2025/11/21 20:28
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,3,5,50,1,4,88,4,9,138,0
,01-02,1,2,49,0,0,88,1,2,137,0
,02-03,0,0,49,0,0,88,0,0,137,0
,03-04,0,1,48,0,0,88,0,1,136,0
,04-05,0,0,48,2,0,90,2,0,138,0
,05-06,1,0,49,10,3,97,11,3,146,0
,06-07,3,4,48,20,0,117,23,4,165,0
,07-08,24,5,64,30,8,139,54,13,203,0
,08-09,52,18,99,82,18,202,134,36,301,2
,09-10,120,12,203,32,17,217,152,29,420,1
,10-11,256,98,365,5,4,219,261,102,584,18
,11-12,240,183,425,12,7,224,252,190,649,49
,12-13,235,242,424,13,15,221,248,257,645,56
,13-14,246,252,411,3,10,215,249,262,626,55
,14-15,216,236,390,4,13,206,220,249,596,66
,15-16,224,254,358,13,5,214,237,259,572,56
,16-17,232,248,347,14,10,218,246,258,565,60
,17-18,245,221,366,16,46,191,261,267,557,54
,18-19,303,250,419,16,44,159,319,294,578,38
,19-20,117,241,303,8,28,140,125,269,443,37
,20-21,14,130,186,1,28,115,15,158,301,0
,21-22,12,66,129,4,7,111,16,73,240,0
,22-23,8,36,100,2,15,97,10,51,197,0
,23-24,4,33,71,0,6,91,4,39,162,0
,合　計,2556,2537,-,288,288,-,2844,2825,-,492
,,,,,,,,,,,
,総駐車時間,3996:38,3996:38,3996:38,3803:44,3803:44,3803:44,7800:22,7800:22,7800:22,
,平均駐車時間,1:35,1:35,1:35,13:32,13:32,13:32,2:46,2:46,2:46,
,回転率,2.76,2.76,2.76,0,0,0,3.07,3.07,3.07,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
