0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年12月10日(火),2024年12月10日(火),2024年12月10日(火),,,,,,,,
,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,印字時刻 2025/11/21 20:26,印字時刻 2025/11/21 20:26,印字時刻 2025/11/21 20:26
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,4,0,2,19,0,2,23,0
,01-02,0,0,4,0,0,19,0,0,23,0
,02-03,0,0,4,0,0,19,0,0,23,0
,03-04,0,0,4,3,0,22,3,0,26,0
,04-05,0,0,4,5,0,27,5,0,31,0
,05-06,0,0,4,3,0,30,3,0,34,0
,06-07,0,0,4,4,2,32,4,2,36,0
,07-08,2,1,4,25,5,52,27,6,56,0
,08-09,6,2,9,77,3,125,83,5,134,0
,09-10,9,1,17,10,4,132,19,5,149,0
,10-11,22,9,30,0,3,129,22,12,159,0
,11-12,3,12,21,5,4,130,8,16,151,0
,12-13,3,8,16,11,5,134,14,13,150,0
,13-14,4,6,14,5,10,131,9,16,145,0
,14-15,6,8,12,3,5,129,9,13,141,0
,15-16,6,7,11,4,4,129,10,11,140,0
,16-17,10,10,11,0,23,106,10,33,117,0
,17-18,11,10,12,3,43,64,14,53,76,0
,18-19,2,5,9,4,25,46,6,30,55,0
,19-20,0,3,6,2,17,30,2,20,36,0
,20-21,0,2,4,2,3,29,2,5,33,0
,21-22,0,0,4,1,7,23,1,7,27,0
,22-23,2,1,5,1,6,18,3,7,23,0
,23-24,0,1,4,1,0,19,1,1,23,0
,合　計,86,86,-,169,171,-,255,257,-,0
,,,,,,,,,,,
,総駐車時間,119:49,119:49,119:49,1389:12,1389:12,1389:12,1509:01,1509:01,1509:01,
,平均駐車時間,1:24,1:24,1:24,8:28,8:28,8:28,6:02,6:02,6:02,
,回転率,1.37,1.37,1.37,1.27,1.27,1.27,1.3,1.3,1.3,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
