0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年12月12日(木),2024年12月12日(木),2024年12月12日(木),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 20:27,印字時刻 2025/11/21 20:27,印字時刻 2025/11/21 20:27
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,8,9,113,5,16,667,13,25,780,0
,01-02,2,2,113,2,0,669,4,2,782,0
,02-03,0,0,113,1,0,670,1,0,783,0
,03-04,0,4,111,2,0,672,2,4,783,0
,04-05,0,3,106,16,1,686,16,4,792,0
,05-06,6,3,109,48,4,731,54,7,840,0
,06-07,17,3,120,127,14,842,144,17,962,0
,07-08,93,30,187,304,63,1080,397,93,1267,0
,08-09,199,42,337,692,110,1660,891,152,1997,0
,09-10,352,62,628,210,118,1759,562,180,2387,2
,10-11,419,166,882,67,79,1748,486,245,2630,22
,11-12,339,355,875,48,68,1728,387,423,2603,64
,12-13,310,487,694,75,107,1696,385,594,2390,126
,13-14,381,326,748,68,75,1688,449,401,2436,73
,14-15,297,312,727,78,70,1695,375,382,2422,59
,15-16,257,310,684,64,86,1674,321,396,2358,66
,16-17,233,394,527,115,119,1671,348,513,2198,73
,17-18,243,282,476,103,319,1460,346,601,1936,51
,18-19,279,283,474,99,374,1184,378,657,1658,44
,19-20,147,232,394,61,254,990,208,486,1384,35
,20-21,18,146,271,21,161,849,39,307,1120,0
,21-22,11,71,205,17,93,773,28,164,978,0
,22-23,8,67,144,10,55,726,18,122,870,0
,23-24,8,26,128,6,36,696,14,62,824,0
,合　計,3627,3615,-,2239,2222,-,5866,5837,-,615
,,,,,,,,,,,
,総駐車時間,6949:41,6949:41,6949:41,31864:59,31864:59,31864:59,38814:40,38814:40,38814:40,
,平均駐車時間,1:55,1:55,1:55,13:53,13:53,13:53,6:33,6:33,6:33,
,回転率,0.95,0.95,0.95,3.76,3.76,3.76,1.33,1.33,1.33,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
