0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年12月11日(水),2024年12月11日(水),2024年12月11日(水),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 20:26,印字時刻 2025/11/21 20:26,印字時刻 2025/11/21 20:26
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,5,12,125,2,11,667,7,23,792,0
,01-02,1,4,122,1,1,667,2,5,789,0
,02-03,4,3,122,1,0,668,5,3,790,0
,03-04,1,6,118,3,0,671,4,6,789,0
,04-05,2,4,116,12,2,681,14,6,797,0
,05-06,5,1,120,44,4,719,49,5,839,0
,06-07,20,5,134,132,16,834,152,21,968,0
,07-08,98,36,194,324,61,1095,422,97,1289,0
,08-09,115,29,282,668,102,1663,783,131,1945,5
,09-10,230,50,451,162,125,1701,392,175,2152,0
,10-11,377,162,676,67,62,1707,444,224,2383,18
,11-12,342,288,731,58,68,1697,400,356,2428,37
,12-13,384,358,765,65,100,1663,449,458,2428,64
,13-14,347,359,746,57,68,1649,404,427,2395,81
,14-15,305,315,740,73,58,1667,378,373,2407,76
,15-16,277,339,680,66,59,1672,343,398,2352,73
,16-17,261,333,603,89,116,1647,350,449,2250,66
,17-18,285,352,546,87,326,1414,372,678,1960,58
,18-19,302,319,517,83,343,1154,385,662,1671,48
,19-20,115,278,360,53,252,951,168,530,1311,39
,20-21,19,141,235,25,153,825,44,294,1060,0
,21-22,19,77,179,16,89,748,35,166,927,0
,22-23,14,60,130,6,53,701,20,113,831,0
,23-24,10,25,116,12,35,678,22,60,794,0
,合　計,3538,3556,-,2106,2104,-,5644,5660,-,565
,,,,,,,,,,,
,総駐車時間,6516:27,6516:27,6516:27,28976:08,28976:08,28976:08,35492:35,35492:35,35492:35,
,平均駐車時間,1:50,1:50,1:50,13:42,13:42,13:42,6:16,6:16,6:16,
,回転率,0.92,0.92,0.92,3.47,3.47,3.47,1.27,1.27,1.27,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
