0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年12月10日(火),2024年12月10日(火),2024年12月10日(火),,,,,,,,
,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,印字時刻 2025/11/21 20:25,印字時刻 2025/11/21 20:25,印字時刻 2025/11/21 20:25
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,0,7,0,2,235,1,2,242,0
,01-02,0,1,6,0,0,235,0,1,241,0
,02-03,0,0,6,1,0,235,1,0,241,0
,03-04,0,0,6,0,0,236,0,0,242,0
,04-05,0,0,6,1,1,236,1,1,242,0
,05-06,0,0,6,1,0,237,1,0,243,0
,06-07,0,0,6,12,2,247,12,2,253,0
,07-08,2,2,6,39,7,279,41,9,285,0
,08-09,16,2,20,143,29,391,159,31,411,0
,09-10,25,8,37,68,49,413,93,57,450,0
,10-11,36,30,45,10,33,389,46,63,434,0
,11-12,17,29,31,17,31,375,34,60,406,0
,12-13,16,24,23,27,32,367,43,56,390,0
,13-14,20,13,29,19,17,372,39,30,401,0
,14-15,24,22,34,23,19,375,47,41,409,0
,15-16,15,23,25,33,14,395,48,37,420,0
,16-17,9,16,17,28,30,393,37,46,410,0
,17-18,9,14,12,44,53,384,53,67,396,0
,18-19,4,6,11,32,68,347,36,74,358,0
,19-20,5,8,8,19,50,315,24,58,323,0
,20-21,3,2,8,7,47,278,10,49,286,0
,21-22,0,3,5,0,19,258,0,22,263,0
,22-23,1,1,5,1,17,242,2,18,247,0
,23-24,4,4,5,0,12,230,4,16,235,0
,合　計,207,208,-,525,532,-,732,740,-,0
,,,,,,,,,,,
,総駐車時間,216:12,216:12,216:12,7948:25,7948:25,7948:25,8164:37,8164:37,8164:37,
,平均駐車時間,1:03,1:03,1:03,15:17,15:17,15:17,11:15,11:15,11:15,
,回転率,0.37,0.37,0.37,0,0,0,1.32,1.32,1.32,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
