0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年09月09日(土),2023年09月09日(土),2023年09月09日(土),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 18:27,印字時刻 2026/03/28 18:27,印字時刻 2026/03/28 18:27
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,8,70,3,10,607,4,18,677,0
,01-02,0,0,70,0,5,602,0,5,672,0
,02-03,0,2,68,1,1,602,1,3,670,0
,03-04,0,0,68,3,3,603,3,3,671,0
,04-05,1,0,69,9,0,611,10,0,680,0
,05-06,3,5,67,6,3,614,9,8,681,0
,06-07,23,7,84,21,9,625,44,16,709,0
,07-08,58,8,132,55,20,662,113,28,794,0
,08-09,185,16,301,118,29,749,303,45,1050,4
,09-10,352,53,592,60,29,783,412,82,1375,8
,10-11,630,222,1001,28,20,789,658,242,1790,26
,11-12,638,509,1140,29,20,796,667,529,1936,71
,12-13,522,509,1147,27,29,795,549,538,1942,83
,13-14,557,473,1229,26,16,804,583,489,2033,97
,14-15,631,640,1231,23,35,793,654,675,2024,135
,15-16,574,646,1160,27,23,798,601,669,1958,117
,16-17,469,689,938,25,32,792,494,721,1730,124
,17-18,433,591,782,17,51,758,450,642,1540,104
,18-19,306,533,554,20,61,717,326,594,1271,90
,19-20,128,349,332,15,50,681,143,399,1013,54
,20-21,19,127,221,6,41,647,25,168,868,0
,21-22,28,105,143,6,34,618,34,139,761,0
,22-23,7,44,106,4,21,601,11,65,707,0
,23-24,7,16,96,1,7,595,8,23,691,0
,合　計,5572,5552,-,530,549,-,6102,6101,-,913
,,,,,,,,,,,
,総駐車時間,10339:11,10339:11,10339:11,6184:31,6184:31,6184:31,16523:42,16523:42,16523:42,
,平均駐車時間,1:51,1:51,1:51,12:03,12:03,12:03,2:43,2:43,2:43,
,回転率,1.97,1.97,1.97,0.28,0.28,0.28,1.3,1.3,1.3,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
