0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年09月12日(火),2023年09月12日(火),2023年09月12日(火),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 18:31,印字時刻 2026/03/28 18:31,印字時刻 2026/03/28 18:31
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,2,6,81,5,10,610,7,16,691,0
,01-02,1,3,79,2,3,609,3,6,688,0
,02-03,0,1,78,1,2,609,1,3,687,0
,03-04,0,0,78,1,1,608,1,1,686,0
,04-05,2,1,80,15,1,622,17,2,702,0
,05-06,7,0,86,44,5,661,51,5,747,0
,06-07,28,4,109,143,13,788,171,17,897,0
,07-08,64,26,148,292,54,1018,356,80,1166,0
,08-09,109,35,219,581,78,1528,690,113,1747,1
,09-10,265,55,420,182,89,1623,447,144,2043,4
,10-11,371,176,626,44,73,1597,415,249,2223,16
,11-12,340,300,672,43,46,1590,383,346,2262,36
,12-13,288,344,607,71,85,1580,359,429,2187,60
,13-14,307,300,614,63,68,1574,370,368,2188,66
,14-15,278,309,590,59,59,1576,337,368,2166,51
,15-16,265,343,507,67,66,1575,332,409,2082,70
,16-17,283,342,450,72,109,1539,355,451,1989,62
,17-18,276,287,433,75,321,1299,351,608,1732,50
,18-19,276,311,405,79,294,1083,355,605,1488,48
,19-20,122,259,265,48,226,903,170,485,1168,37
,20-21,19,136,153,23,156,767,42,292,920,0
,21-22,11,43,119,14,100,682,25,143,801,0
,22-23,7,33,92,6,44,642,13,77,734,0
,23-24,1,7,86,9,26,625,10,33,711,0
,合　計,3322,3321,-,1939,1929,-,5261,5250,-,501
,,,,,,,,,,,
,総駐車時間,5103:07,5103:07,5103:07,31739:46,31739:46,31739:46,36842:53,36842:53,36842:53,
,平均駐車時間,1:32,1:32,1:32,16:27,16:27,16:27,7:01,7:01,7:01,
,回転率,1.17,1.17,1.17,1.05,1.05,1.05,1.12,1.12,1.12,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
