0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年09月29日(金),2023年09月29日(金),2023年09月29日(金),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 18:50,印字時刻 2026/03/28 18:50,印字時刻 2026/03/28 18:50
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,2,5,61,4,6,601,6,11,662,0
,01-02,1,3,59,1,1,601,2,4,660,0
,02-03,1,1,59,0,6,595,1,7,654,0
,03-04,0,2,57,2,3,594,2,5,651,0
,04-05,1,1,57,23,7,610,24,8,667,0
,05-06,3,0,57,39,0,646,42,0,703,0
,06-07,26,6,72,140,9,775,166,15,847,0
,07-08,76,41,107,263,49,990,339,90,1097,0
,08-09,121,38,190,619,65,1541,740,103,1731,5
,09-10,257,66,371,161,98,1611,418,164,1982,4
,10-11,392,186,583,80,76,1616,472,262,2199,19
,11-12,358,334,615,46,64,1594,404,398,2209,46
,12-13,351,382,580,70,80,1584,421,462,2164,73
,13-14,345,338,584,65,78,1575,410,416,2159,58
,14-15,335,348,576,80,65,1590,415,413,2166,75
,15-16,330,389,514,73,88,1573,403,477,2087,74
,16-17,316,345,485,103,118,1560,419,463,2045,62
,17-18,334,325,493,61,291,1331,395,616,1824,66
,18-19,366,331,533,68,312,1086,434,643,1619,46
,19-20,174,328,382,52,215,930,226,543,1312,37
,20-21,26,166,239,32,164,790,58,330,1029,0
,21-22,11,105,144,17,98,709,28,203,853,0
,22-23,8,47,103,5,64,651,13,111,754,0
,23-24,9,23,88,4,22,631,13,45,719,0
,合　計,3843,3810,-,2008,1979,-,5851,5789,-,565
,,,,,,,,,,,
,総駐車時間,5990:00,5990:00,5990:00,27211:34,27211:34,27211:34,33201:34,33201:34,33201:34,
,平均駐車時間,1:35,1:35,1:35,14:11,14:11,14:11,5:49,5:49,5:49,
,回転率,1.33,1.33,1.33,1.05,1.05,1.05,1.22,1.22,1.22,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
