0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年09月22日(金),2023年09月22日(金),2023年09月22日(金),,,,,,,,
,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,印字時刻 2026/03/28 18:43,印字時刻 2026/03/28 18:43,印字時刻 2026/03/28 18:43
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,2,0,0,4,62,1,6,62,0
,01-02,0,0,0,0,0,62,0,0,62,0
,02-03,0,0,0,1,0,63,1,0,63,0
,03-04,0,0,0,0,0,63,0,0,63,0
,04-05,0,0,0,4,1,66,4,1,66,0
,05-06,2,0,0,14,0,80,16,0,80,0
,06-07,14,0,0,52,3,129,66,3,129,0
,07-08,24,10,13,41,10,160,65,20,173,0
,08-09,17,11,19,29,8,181,46,19,200,0
,09-10,24,5,38,11,8,184,35,13,222,0
,10-11,29,11,57,5,3,186,34,14,243,0
,11-12,20,15,62,5,4,187,25,19,249,3
,12-13,15,23,53,2,1,188,17,24,241,7
,13-14,22,13,59,5,1,192,27,14,251,2
,14-15,17,19,61,2,5,189,19,24,250,4
,15-16,23,29,55,1,10,180,24,39,235,4
,16-17,17,24,48,4,8,176,21,32,224,4
,17-18,16,26,38,5,15,166,21,41,204,2
,18-19,17,20,34,9,28,150,26,48,184,4
,19-20,5,14,26,2,33,118,7,47,144,1
,20-21,2,18,11,4,31,90,6,49,101,0
,21-22,6,16,0,3,16,76,9,32,76,0
,22-23,1,8,0,3,11,68,4,19,68,0
,23-24,1,3,0,0,5,63,1,8,63,0
,合　計,273,267,-,202,205,-,475,472,-,31
,,,,,,,,,,,
,総駐車時間,1112:06,1112:06,1112:06,2492:58,2492:58,2492:58,3605:04,3605:04,3605:04,
,平均駐車時間,4:27,4:27,4:27,13:20,13:20,13:20,8:15,8:15,8:15,
,回転率,0.4,0.4,0.4,0,0,0,0.7,0.7,0.7,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
