0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年09月27日(水),2023年09月27日(水),2023年09月27日(水),,,,,,,,
,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,印字時刻 2026/03/28 18:48,印字時刻 2026/03/28 18:48,印字時刻 2026/03/28 18:48
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,1,0,0,2,65,0,3,65,0
,01-02,0,0,0,1,0,66,1,0,66,0
,02-03,0,0,0,0,0,66,0,0,66,0
,03-04,0,0,0,0,0,66,0,0,66,0
,04-05,1,0,0,5,1,70,6,1,70,0
,05-06,6,0,0,12,0,82,18,0,82,0
,06-07,13,1,10,57,1,138,70,2,148,0
,07-08,32,12,30,52,12,177,84,24,207,0
,08-09,27,13,42,20,6,193,47,19,235,0
,09-10,28,4,68,5,4,193,33,8,261,0
,10-11,19,12,76,2,4,191,21,16,267,0
,11-12,24,18,82,5,4,192,29,22,274,1
,12-13,25,22,84,3,3,193,28,25,277,4
,13-14,25,25,84,1,1,192,26,26,276,5
,14-15,36,41,79,6,7,191,42,48,270,6
,15-16,18,31,66,3,8,186,21,39,252,5
,16-17,20,35,51,8,9,185,28,44,236,1
,17-18,28,31,47,5,11,178,33,42,225,3
,18-19,21,26,44,7,27,160,28,53,204,4
,19-20,7,26,24,3,49,119,10,75,143,3
,20-21,2,15,12,2,29,87,4,44,99,0
,21-22,5,16,0,2,18,70,7,34,70,0
,22-23,2,10,0,3,7,65,5,17,65,0
,23-24,1,3,0,0,9,57,1,12,57,0
,合　計,340,342,-,202,212,-,542,554,-,32
,,,,,,,,,,,
,総駐車時間,1042:46,1042:46,1042:46,3088:01,3088:01,3088:01,4130:47,4130:47,4130:47,
,平均駐車時間,3:08,3:08,3:08,14:51,14:51,14:51,7:39,7:39,7:39,
,回転率,0.53,0.53,0.53,0,0,0,0.86,0.86,0.86,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
