0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年09月19日(火),2023年09月19日(火),2023年09月19日(火),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 18:38,印字時刻 2026/03/28 18:38,印字時刻 2026/03/28 18:38
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,5,36,7,11,596,8,16,632,0
,01-02,1,1,37,1,0,597,2,1,634,0
,02-03,0,1,36,0,0,597,0,1,633,0
,03-04,0,0,36,2,0,599,2,0,635,0
,04-05,0,1,36,16,2,613,16,3,649,0
,05-06,9,0,36,48,5,654,57,5,690,0
,06-07,21,2,37,146,13,786,167,15,823,0
,07-08,75,30,65,289,66,1003,364,96,1068,0
,08-09,115,33,127,604,86,1527,719,119,1654,1
,09-10,234,56,299,183,95,1616,417,151,1915,4
,10-11,326,137,496,44,61,1601,370,198,2097,16
,11-12,285,281,502,58,62,1595,343,343,2097,40
,12-13,312,332,480,69,82,1581,381,414,2061,65
,13-14,261,284,453,60,67,1575,321,351,2028,70
,14-15,269,294,433,49,57,1569,318,351,2002,66
,15-16,241,304,366,56,74,1550,297,378,1916,58
,16-17,272,278,361,69,129,1494,341,407,1855,45
,17-18,273,309,329,78,292,1279,351,601,1608,56
,18-19,298,293,332,94,310,1066,392,603,1398,55
,19-20,118,253,198,55,262,858,173,515,1056,35
,20-21,20,131,91,18,148,725,38,279,816,0
,21-22,12,56,61,20,74,670,32,130,731,0
,22-23,11,32,50,15,60,627,26,92,677,0
,23-24,7,8,50,9,19,614,16,27,664,0
,合　計,3161,3121,-,1990,1975,-,5151,5096,-,511
,,,,,,,,,,,
,総駐車時間,5052:09,5052:09,5052:09,38341:20,38341:20,38341:20,43393:29,43393:29,43393:29,
,平均駐車時間,1:36,1:36,1:36,19:40,19:40,19:40,8:31,8:31,8:31,
,回転率,1.11,1.11,1.11,1.06,1.06,1.06,1.09,1.09,1.09,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
