0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年09月13日(水),2023年09月13日(水),2023年09月13日(水),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 18:32,印字時刻 2026/03/28 18:32,印字時刻 2026/03/28 18:32
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,6,8,84,2,11,616,8,19,700,0
,01-02,1,3,82,1,4,613,2,7,695,0
,02-03,1,0,83,3,2,614,4,2,697,0
,03-04,1,1,83,3,0,616,4,1,699,0
,04-05,1,1,83,15,0,632,16,1,715,0
,05-06,7,0,90,44,7,668,51,7,758,0
,06-07,29,3,114,130,14,782,159,17,896,0
,07-08,66,29,153,285,59,1006,351,88,1159,0
,08-09,108,26,233,560,78,1483,668,104,1716,0
,09-10,228,49,409,157,95,1555,385,144,1964,5
,10-11,361,127,643,50,62,1543,411,189,2186,12
,11-12,317,310,656,43,46,1537,360,356,2193,48
,12-13,302,363,593,66,75,1531,368,438,2124,73
,13-14,299,291,599,46,52,1524,345,343,2123,46
,14-15,252,274,574,60,53,1532,312,327,2106,55
,15-16,277,325,539,57,65,1525,334,390,2064,80
,16-17,280,323,482,71,118,1475,351,441,1957,51
,17-18,300,332,460,52,310,1223,352,642,1683,75
,18-19,252,311,404,99,275,1048,351,586,1452,28
,19-20,123,296,231,44,217,872,167,513,1103,42
,20-21,21,96,151,21,162,727,42,258,878,0
,21-22,9,35,124,16,83,662,25,118,786,0
,22-23,1,19,106,5,41,626,6,60,732,0
,23-24,2,16,91,6,26,606,8,42,697,0
,合　計,3244,3238,-,1836,1855,-,5080,5093,-,515
,,,,,,,,,,,
,総駐車時間,5321:06,5321:06,5321:06,25265:40,25265:40,25265:40,30586:46,30586:46,30586:46,
,平均駐車時間,1:38,1:38,1:38,13:36,13:36,13:36,5:58,5:58,5:58,
,回転率,1.15,1.15,1.15,1.01,1.01,1.01,1.1,1.1,1.1,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
