0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年04月01日(火),2025年04月01日(火),2025年04月01日(火),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/20 16:19,印字時刻 2025/11/20 16:19,印字時刻 2025/11/20 16:19
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,5,5,130,1,15,643,6,20,773,0
,01-02,1,0,132,0,4,639,1,4,771,0
,02-03,2,2,132,4,1,642,6,3,774,0
,03-04,6,0,138,2,2,642,8,2,780,0
,04-05,10,2,145,9,1,650,19,3,795,0
,05-06,23,4,164,59,4,703,82,8,867,0
,06-07,28,12,180,144,13,832,172,25,1012,0
,07-08,85,33,231,318,64,1081,403,97,1312,0
,08-09,214,33,405,690,77,1698,904,110,2103,7
,09-10,281,62,628,191,82,1813,472,144,2441,10
,10-11,355,186,806,57,87,1782,412,273,2588,20
,11-12,308,284,828,51,52,1781,359,336,2609,46
,12-13,332,347,811,73,72,1783,405,419,2594,72
,13-14,316,337,791,70,72,1783,386,409,2574,71
,14-15,307,320,777,59,55,1785,366,375,2562,59
,15-16,273,361,688,56,62,1777,329,423,2465,51
,16-17,249,345,595,72,89,1755,321,434,2350,70
,17-18,264,357,500,79,340,1502,343,697,2002,79
,18-19,290,289,498,70,343,1231,360,632,1729,49
,19-20,127,246,383,49,299,979,176,545,1362,39
,20-21,23,168,239,21,183,818,44,351,1057,0
,21-22,12,69,181,12,107,722,24,176,903,0
,22-23,3,31,152,8,64,668,11,95,820,0
,23-24,9,17,143,10,30,644,19,47,787,0
,合　計,3523,3510,-,2105,2118,-,5628,5628,-,573
,,,,,,,,,,,
,総駐車時間,7004:39,7004:39,7004:39,30285:18,30285:18,30285:18,37289:57,37289:57,37289:57,
,平均駐車時間,2:01,2:01,2:01,14:03,14:03,14:03,6:37,6:37,6:37,
,回転率,0.88,0.88,0.88,3.53,3.53,3.53,1.23,1.23,1.23,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
