0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年04月02日(水),2025年04月02日(水),2025年04月02日(水),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/20 16:20,印字時刻 2025/11/20 16:20,印字時刻 2025/11/20 16:20
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,2,4,142,3,9,638,5,13,780,0
,01-02,0,0,142,2,1,639,2,1,781,0
,02-03,0,1,141,2,0,641,2,1,782,0
,03-04,0,2,139,3,0,644,3,2,783,0
,04-05,0,0,139,16,2,658,16,2,797,0
,05-06,5,0,142,55,5,704,60,5,846,0
,06-07,27,2,168,149,7,841,176,9,1009,0
,07-08,76,15,229,313,72,1079,389,87,1308,0
,08-09,158,24,356,636,89,1629,794,113,1985,3
,09-10,254,47,567,154,103,1687,408,150,2254,1
,10-11,371,157,782,68,61,1695,439,218,2477,20
,11-12,352,291,846,50,53,1694,402,344,2540,42
,12-13,344,350,835,55,74,1675,399,424,2510,67
,13-14,329,303,861,59,62,1671,388,365,2532,59
,14-15,319,374,814,48,45,1673,367,419,2487,67
,15-16,257,350,721,59,57,1673,316,407,2394,70
,16-17,227,337,608,93,79,1689,320,416,2297,71
,17-18,260,372,492,73,332,1434,333,704,1926,70
,18-19,271,290,475,74,326,1183,345,616,1658,52
,19-20,101,276,308,51,276,961,152,552,1269,49
,20-21,21,130,195,27,167,816,48,297,1011,0
,21-22,11,39,164,19,99,734,30,138,898,0
,22-23,7,21,151,14,68,680,21,89,831,0
,23-24,7,18,140,7,25,660,14,43,800,0
,合　計,3399,3403,-,2030,2012,-,5429,5415,-,571
,,,,,,,,,,,
,総駐車時間,6796:30,6796:30,6796:30,29269:05,29269:05,29269:05,36065:35,36065:35,36065:35,
,平均駐車時間,1:60,1:60,1:60,14:18,14:18,14:18,6:37,6:37,6:37,
,回転率,0.86,0.86,0.86,3.35,3.35,3.35,1.19,1.19,1.19,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
