0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年04月04日(金),2025年04月04日(金),2025年04月04日(金),,,,,,,,
,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,印字時刻 2025/11/20 16:22,印字時刻 2025/11/20 16:22,印字時刻 2025/11/20 16:22
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,16,2,1,117,2,1,133,0
,01-02,0,0,16,0,0,117,0,0,133,0
,02-03,0,0,16,0,0,117,0,0,133,0
,03-04,0,0,16,1,1,117,1,1,133,0
,04-05,0,0,16,0,2,115,0,2,131,0
,05-06,0,0,16,0,1,114,0,1,130,0
,06-07,0,0,16,14,4,123,14,4,139,0
,07-08,4,0,19,47,28,142,51,28,161,0
,08-09,47,1,66,137,21,259,184,22,325,0
,09-10,14,0,80,37,16,280,51,16,360,0
,10-11,3,2,81,11,8,283,14,10,364,0
,11-12,5,5,81,13,12,284,18,17,365,0
,12-13,6,5,82,9,21,272,15,26,354,0
,13-14,4,2,84,8,10,270,12,12,354,0
,14-15,3,3,84,7,13,264,10,16,348,0
,15-16,7,7,85,6,13,258,13,20,343,0
,16-17,1,19,66,11,15,253,12,34,319,0
,17-18,2,30,38,21,66,211,23,96,249,0
,18-19,6,12,32,17,64,162,23,76,194,0
,19-20,6,7,32,22,38,145,28,45,177,0
,20-21,1,5,27,6,17,134,7,22,161,0
,21-22,5,10,22,3,13,124,8,23,146,0
,22-23,1,3,20,4,8,120,5,11,140,0
,23-24,2,3,19,0,6,114,2,9,133,0
,合　計,117,114,-,376,378,-,493,492,-,0
,,,,,,,,,,,
,総駐車時間,634:43,634:43,634:43,4845:37,4845:37,4845:37,5480:20,5480:20,5480:20,
,平均駐車時間,5:17,5:17,5:17,13:06,13:06,13:06,11:11,11:11,11:11,
,回転率,0.22,0.22,0.22,0,0,0,0.91,0.91,0.91,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
