0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年04月18日(金),2025年04月18日(金),2025年04月18日(金),,,,,,,,
,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,印字時刻 2025/11/20 16:37,印字時刻 2025/11/20 16:37,印字時刻 2025/11/20 16:37
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,4,0,0,18,0,0,22,0
,01-02,0,0,4,0,0,18,0,0,22,0
,02-03,0,0,4,0,0,18,0,0,22,0
,03-04,0,0,4,2,0,20,2,0,24,0
,04-05,0,0,4,7,1,26,7,1,30,0
,05-06,0,0,4,3,0,29,3,0,33,0
,06-07,0,0,4,4,1,32,4,1,36,0
,07-08,1,0,5,20,4,48,21,4,53,0
,08-09,6,2,9,62,7,103,68,9,112,0
,09-10,4,3,10,17,4,116,21,7,126,0
,10-11,6,3,14,8,7,117,14,10,131,0
,11-12,2,4,11,10,3,123,12,7,134,0
,12-13,3,5,9,7,6,125,10,11,134,0
,13-14,3,4,8,4,9,120,7,13,128,0
,14-15,2,1,9,2,11,111,4,12,120,0
,15-16,5,5,9,0,9,104,5,14,113,0
,16-17,4,3,11,7,17,92,11,20,103,0
,17-18,5,5,10,3,28,67,8,33,77,0
,18-19,1,6,5,1,26,42,2,32,47,0
,19-20,1,1,5,2,11,33,3,12,38,0
,20-21,0,1,4,1,7,27,1,8,31,0
,21-22,1,1,4,2,5,24,3,6,28,0
,22-23,0,0,4,2,8,18,2,8,22,0
,23-24,0,0,4,0,1,17,0,1,21,0
,合　計,44,44,-,164,165,-,208,209,-,0
,,,,,,,,,,,
,総駐車時間,55:18,55:18,55:18,1352:26,1352:26,1352:26,1407:44,1407:44,1407:44,
,平均駐車時間,1:17,1:17,1:17,8:30,8:30,8:30,6:58,6:58,6:58,
,回転率,0.68,0.68,0.68,1.23,1.23,1.23,1.05,1.05,1.05,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
