0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年04月21日(月),2025年04月21日(月),2025年04月21日(月),,,,,,,,
,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,印字時刻 2025/11/20 16:40,印字時刻 2025/11/20 16:40,印字時刻 2025/11/20 16:40
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,2,4,0,0,17,1,2,21,0
,01-02,1,1,4,0,1,16,1,2,20,0
,02-03,0,0,4,1,0,17,1,0,21,0
,03-04,0,0,4,1,0,18,1,0,22,0
,04-05,0,0,4,5,0,23,5,0,27,0
,05-06,0,0,4,4,0,27,4,0,31,0
,06-07,0,0,4,6,4,29,6,4,33,0
,07-08,3,0,7,26,3,52,29,3,59,0
,08-09,6,3,10,74,5,121,80,8,131,0
,09-10,6,2,14,11,4,128,17,6,142,0
,10-11,10,4,20,2,5,125,12,9,145,0
,11-12,4,8,16,3,2,126,7,10,142,0
,12-13,3,4,16,8,8,125,11,12,141,0
,13-14,3,8,10,1,9,118,4,17,128,0
,14-15,4,4,10,8,4,122,12,8,132,0
,15-16,5,5,10,0,9,113,5,14,123,0
,16-17,5,6,9,6,29,91,11,35,100,0
,17-18,5,3,11,1,32,59,6,35,70,0
,18-19,0,4,7,6,20,45,6,24,52,0
,19-20,0,3,4,0,20,25,0,23,29,0
,20-21,0,0,4,4,5,24,4,5,28,0
,21-22,0,0,4,2,6,20,2,6,24,0
,22-23,0,0,4,1,1,20,1,1,24,0
,23-24,0,0,4,0,2,18,0,2,22,0
,合　計,56,57,-,170,169,-,226,226,-,0
,,,,,,,,,,,
,総駐車時間,90:46,90:46,90:46,1763:07,1763:07,1763:07,1853:53,1853:53,1853:53,
,平均駐車時間,1:43,1:43,1:43,10:19,10:19,10:19,8:17,8:17,8:17,
,回転率,0.84,0.84,0.84,1.33,1.33,1.33,1.17,1.17,1.17,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
