0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年04月12日(土),2025年04月12日(土),2025年04月12日(土),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/20 16:30,印字時刻 2025/11/20 16:30,印字時刻 2025/11/20 16:30
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,4,15,133,3,24,691,7,39,824,0
,01-02,0,2,131,3,3,691,3,5,822,0
,02-03,0,1,130,1,1,691,1,2,821,0
,03-04,1,2,129,3,2,692,4,4,821,0
,04-05,0,2,127,8,0,700,8,2,827,0
,05-06,3,1,129,4,2,702,7,3,831,0
,06-07,20,3,145,23,14,710,43,17,855,0
,07-08,39,8,177,40,24,727,79,32,904,0
,08-09,124,22,277,130,46,807,254,68,1084,3
,09-10,378,54,591,75,42,845,453,96,1436,2
,10-11,630,232,994,41,28,857,671,260,1851,41
,11-12,470,450,1017,31,31,856,501,481,1873,75
,12-13,486,471,1039,29,38,848,515,509,1887,91
,13-14,539,463,1103,32,47,833,571,510,1936,100
,14-15,572,502,1192,34,30,837,606,532,2029,112
,15-16,501,598,1084,30,28,839,531,626,1923,126
,16-17,424,607,901,43,36,846,467,643,1747,120
,17-18,338,514,728,47,71,824,385,585,1552,112
,18-19,311,385,647,41,64,798,352,449,1445,93
,19-20,138,355,430,26,59,768,164,414,1198,64
,20-21,36,230,231,15,42,741,51,272,972,0
,21-22,18,62,189,9,33,716,27,95,905,0
,22-23,11,39,157,5,27,694,16,66,851,0
,23-24,3,23,138,3,9,688,6,32,826,0
,合　計,5046,5041,-,676,701,-,5722,5742,-,939
,,,,,,,,,,,
,総駐車時間,9018:22,9018:22,9018:22,8817:48,8817:48,8817:48,17836:10,17836:10,17836:10,
,平均駐車時間,1:47,1:47,1:47,13:22,13:22,13:22,3:07,3:07,3:07,
,回転率,1.27,1.27,1.27,1.08,1.08,1.08,1.25,1.25,1.25,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
