0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年11月13日(月),2023年11月13日(月),2023年11月13日(月),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 19:39,印字時刻 2026/03/28 19:39,印字時刻 2026/03/28 19:39
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,3,2,86,2,6,628,5,8,714,0
,01-02,0,0,86,1,0,629,1,0,715,0
,02-03,1,2,85,2,1,630,3,3,715,0
,03-04,0,1,84,1,1,630,1,2,714,0
,04-05,2,1,85,14,1,643,16,2,728,0
,05-06,4,2,87,41,2,681,45,4,768,0
,06-07,19,5,101,150,15,815,169,20,916,0
,07-08,35,9,112,282,66,1029,317,75,1141,0
,08-09,110,15,207,558,59,1527,668,74,1734,2
,09-10,214,48,369,183,88,1628,397,136,1997,3
,10-11,279,137,520,61,83,1608,340,220,2128,16
,11-12,321,248,590,52,52,1605,373,300,2195,33
,12-13,304,319,578,59,89,1575,363,408,2153,52
,13-14,291,283,582,53,83,1547,344,366,2129,65
,14-15,264,287,561,68,64,1548,332,351,2109,46
,15-16,259,300,514,67,69,1547,326,369,2061,60
,16-17,276,299,502,89,101,1536,365,400,2038,61
,17-18,251,325,423,80,291,1327,331,616,1750,59
,18-19,217,259,376,66,321,1069,283,580,1445,43
,19-20,108,265,230,44,238,878,152,503,1108,37
,20-21,22,100,146,23,152,750,45,252,896,0
,21-22,6,38,113,14,79,682,20,117,795,0
,22-23,10,26,96,6,45,642,16,71,738,0
,23-24,5,10,92,11,23,630,16,33,722,0
,合　計,3001,2981,-,1927,1929,-,4928,4910,-,477
,,,,,,,,,,,
,総駐車時間,5199:43,5199:43,5199:43,40985:51,40985:51,40985:51,46185:34,46185:34,46185:34,
,平均駐車時間,1:43,1:43,1:43,21:02,21:02,21:02,9:18,9:18,9:18,
,回転率,1.07,1.07,1.07,1.06,1.06,1.06,1.06,1.06,1.06,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
