0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年11月23日(木),2023年11月23日(木),2023年11月23日(木),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 19:50,印字時刻 2026/03/28 19:50,印字時刻 2026/03/28 19:50
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,5,10,79,6,27,634,11,37,713,0
,01-02,1,2,78,3,4,630,4,6,708,0
,02-03,0,1,77,3,2,631,3,3,708,0
,03-04,2,2,77,3,3,631,5,5,708,0
,04-05,4,0,81,15,6,640,19,6,721,0
,05-06,1,0,82,3,2,641,4,2,723,0
,06-07,13,5,91,18,6,652,31,11,743,0
,07-08,50,8,129,47,8,692,97,16,821,0
,08-09,162,21,269,84,35,739,246,56,1008,1
,09-10,231,44,452,63,20,783,294,64,1235,3
,10-11,476,167,766,29,18,795,505,185,1561,23
,11-12,444,328,882,23,19,799,467,347,1681,45
,12-13,443,383,941,25,22,802,468,405,1743,76
,13-14,458,373,1036,16,13,805,474,386,1841,83
,14-15,428,462,1003,17,25,798,445,487,1801,99
,15-16,402,471,929,11,19,789,413,490,1718,108
,16-17,502,499,926,25,27,785,527,526,1711,119
,17-18,264,405,787,30,41,774,294,446,1561,76
,18-19,203,320,670,37,72,741,240,392,1411,59
,19-20,115,515,278,17,56,701,132,571,979,116
,20-21,20,117,178,13,37,678,33,154,856,0
,21-22,10,53,132,8,27,659,18,80,791,0
,22-23,12,39,105,4,17,646,16,56,751,0
,23-24,0,10,95,2,9,639,2,19,734,0
,合　計,4246,4235,-,502,515,-,4748,4750,-,808
,,,,,,,,,,,
,総駐車時間,8926:55,8926:55,8926:55,13238:03,13238:03,13238:03,22164:58,22164:58,22164:58,
,平均駐車時間,2:05,2:05,2:05,22:19,22:19,22:19,4:32,4:32,4:32,
,回転率,1.52,1.52,1.52,0.32,0.32,0.32,1.05,1.05,1.05,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
