0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年11月08日(水),2023年11月08日(水),2023年11月08日(水),,,,,,,,
,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,印字時刻 2026/03/28 19:34,印字時刻 2026/03/28 19:34,印字時刻 2026/03/28 19:34
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,15,0,2,196,0,2,211,0
,01-02,0,0,15,0,0,196,0,0,211,0
,02-03,0,0,15,0,0,196,0,0,211,0
,03-04,0,0,15,0,0,196,0,0,211,0
,04-05,0,0,15,0,0,196,0,0,211,0
,05-06,0,0,15,1,1,196,1,1,211,0
,06-07,0,0,15,13,0,208,13,0,223,0
,07-08,0,0,15,33,7,235,33,7,250,0
,08-09,5,1,19,151,16,368,156,17,387,0
,09-10,23,8,34,57,33,394,80,41,428,0
,10-11,20,16,38,20,25,389,40,41,427,0
,11-12,23,20,41,16,24,383,39,44,424,0
,12-13,19,13,47,11,28,364,30,41,411,0
,13-14,26,15,58,17,19,361,43,34,419,0
,14-15,12,26,44,23,18,367,35,44,411,0
,15-16,15,21,38,22,19,370,37,40,408,0
,16-17,7,16,29,27,25,371,34,41,400,0
,17-18,6,14,22,32,47,357,38,61,379,0
,18-19,5,3,23,31,73,315,36,76,338,0
,19-20,2,5,20,12,53,274,14,58,294,0
,20-21,1,6,16,5,33,246,6,39,262,0
,21-22,0,0,15,2,31,218,2,31,233,0
,22-23,1,0,16,0,7,211,1,7,227,0
,23-24,1,2,15,0,6,204,1,8,219,0
,合　計,166,166,-,473,467,-,639,633,-,0
,,,,,,,,,,,
,総駐車時間,216:09,216:09,216:09,8196:28,8196:28,8196:28,8412:37,8412:37,8412:37,
,平均駐車時間,1:17,1:17,1:17,17:24,17:24,17:24,13:10,13:10,13:10,
,回転率,1.3,1.3,1.3,0.84,0.84,0.84,0.93,0.93,0.93,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
