0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年10月06日(金),2023年10月06日(金),2023年10月06日(金),,,,,,,,
,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,印字時刻 2026/03/28 18:58,印字時刻 2026/03/28 18:58,印字時刻 2026/03/28 18:58
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,1,3,1,0,68,1,1,71,0
,01-02,0,0,3,0,0,68,0,0,71,0
,02-03,0,0,3,0,1,67,0,1,70,0
,03-04,0,0,3,0,1,66,0,1,69,0
,04-05,0,0,3,0,1,65,0,1,68,0
,05-06,0,0,3,1,0,66,1,0,69,0
,06-07,0,0,3,9,5,71,9,5,74,0
,07-08,1,1,3,35,14,92,36,15,95,0
,08-09,3,1,5,79,13,155,82,14,160,0
,09-10,14,1,18,41,5,193,55,6,211,0
,10-11,4,1,22,4,3,194,8,4,216,0
,11-12,2,4,20,5,2,197,7,6,217,0
,12-13,2,4,18,7,18,185,9,22,203,0
,13-14,5,1,21,8,12,182,13,13,203,0
,14-15,1,3,19,7,14,175,8,17,194,0
,15-16,2,2,20,3,9,169,5,11,189,0
,16-17,3,2,20,11,12,167,14,14,187,0
,17-18,2,11,11,4,49,124,6,60,135,0
,18-19,4,8,7,12,42,94,16,50,101,0
,19-20,4,5,6,11,26,78,15,31,84,0
,20-21,2,2,6,6,19,65,8,21,71,0
,21-22,0,2,4,4,6,63,4,8,67,0
,22-23,6,4,6,3,4,61,9,8,67,0
,23-24,1,4,3,0,1,61,1,5,64,0
,合　計,56,57,-,251,257,-,307,314,-,0
,,,,,,,,,,,
,総駐車時間,171:27,171:27,171:27,3177:52,3177:52,3177:52,3349:19,3349:19,3349:19,
,平均駐車時間,2:54,2:54,2:54,12:43,12:43,12:43,10:50,10:50,10:50,
,回転率,0.58,0.58,0.58,0.56,0.56,0.56,0.56,0.56,0.56,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
