0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年10月11日(水),2023年10月11日(水),2023年10月11日(水),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 19:03,印字時刻 2026/03/28 19:03,印字時刻 2026/03/28 19:03
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,7,74,7,14,609,8,21,683,0
,01-02,1,1,74,1,2,608,2,3,682,0
,02-03,1,2,73,1,3,606,2,5,679,0
,03-04,1,0,74,2,1,607,3,1,681,0
,04-05,0,1,73,23,4,626,23,5,699,0
,05-06,0,0,73,37,3,660,37,3,733,0
,06-07,14,0,86,149,17,787,163,17,873,0
,07-08,102,53,134,289,62,1007,391,115,1141,0
,08-09,164,37,257,578,71,1523,742,108,1780,2
,09-10,592,46,800,174,99,1603,766,145,2403,1
,10-11,398,162,1043,57,61,1598,455,223,2641,16
,11-12,316,295,1061,48,61,1582,364,356,2643,36
,12-13,335,371,1036,59,69,1573,394,440,2609,63
,13-14,296,293,1036,61,66,1570,357,359,2606,61
,14-15,284,334,982,41,60,1551,325,394,2533,53
,15-16,261,308,936,61,72,1537,322,380,2473,52
,16-17,250,738,455,79,104,1515,329,842,1970,50
,17-18,254,322,381,77,315,1280,331,637,1661,55
,18-19,233,289,335,89,274,1090,322,563,1425,42
,19-20,125,235,216,45,266,879,170,501,1095,23
,20-21,28,103,141,18,156,734,46,259,875,0
,21-22,12,40,111,21,102,651,33,142,762,0
,22-23,5,35,84,6,31,627,11,66,711,0
,23-24,2,12,76,8,21,612,10,33,688,0
,合　計,3675,3684,-,1931,1934,-,5606,5618,-,454
,,,,,,,,,,,
,総駐車時間,8433:24,8433:24,8433:24,29760:36,29760:36,29760:36,38194:00,38194:00,38194:00,
,平均駐車時間,2:17,2:17,2:17,15:19,15:19,15:19,6:47,6:47,6:47,
,回転率,1.3,1.3,1.3,1.06,1.06,1.06,1.2,1.2,1.2,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
