0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年10月31日(火),2023年10月31日(火),2023年10月31日(火),,,,,,,,
,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,印字時刻 2026/03/28 19:25,印字時刻 2026/03/28 19:25,印字時刻 2026/03/28 19:25
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,18,2,1,133,2,1,151,0
,01-02,0,0,18,0,0,133,0,0,151,0
,02-03,0,0,18,0,0,133,0,0,151,0
,03-04,0,0,18,0,0,133,0,0,151,0
,04-05,0,0,18,1,0,134,1,0,152,0
,05-06,0,0,18,4,1,137,4,1,155,0
,06-07,7,0,25,10,4,144,17,4,169,0
,07-08,1,0,26,74,5,211,75,5,237,0
,08-09,12,0,38,138,17,331,150,17,369,0
,09-10,31,5,64,21,24,330,52,29,394,1
,10-11,39,27,76,11,21,320,50,48,396,1
,11-12,35,33,79,14,17,317,49,50,396,3
,12-13,18,29,67,25,17,324,43,46,391,2
,13-14,32,28,70,15,23,318,47,51,388,4
,14-15,39,26,85,14,8,322,53,34,407,5
,15-16,24,32,76,25,20,328,49,52,404,6
,16-17,24,42,58,14,26,317,38,68,375,6
,17-18,11,20,48,11,68,260,22,88,308,5
,18-19,18,28,39,9,70,199,27,98,238,2
,19-20,1,5,35,8,42,164,9,47,199,1
,20-21,0,7,28,5,26,143,5,33,171,0
,21-22,0,8,20,4,11,136,4,19,156,0
,22-23,2,3,19,3,6,132,5,9,151,0
,23-24,1,2,18,1,1,133,2,3,151,0
,合　計,295,295,-,409,408,-,704,703,-,36
,,,,,,,,,,,
,総駐車時間,546:45,546:45,546:45,7447:43,7447:43,7447:43,7994:28,7994:28,7994:28,
,平均駐車時間,1:50,1:50,1:50,17:46,17:46,17:46,11:08,11:08,11:08,
,回転率,1.36,1.36,1.36,1.1,1.1,1.1,1.19,1.19,1.19,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
