0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年10月21日(土),2023年10月21日(土),2023年10月21日(土),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 19:14,印字時刻 2026/03/28 19:14,印字時刻 2026/03/28 19:14
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,9,16,79,6,22,620,15,38,699,0
,01-02,1,4,76,2,3,619,3,7,695,0
,02-03,4,4,76,3,6,616,7,10,692,0
,03-04,1,1,76,3,0,619,4,1,695,0
,04-05,1,0,77,11,2,628,12,2,705,0
,05-06,2,1,78,12,9,631,14,10,709,0
,06-07,31,7,99,17,8,640,48,15,739,0
,07-08,96,8,186,52,21,669,148,29,855,0
,08-09,264,31,408,101,31,738,365,62,1146,1
,09-10,443,60,794,65,35,770,508,95,1564,1
,10-11,703,245,1257,41,31,782,744,276,2039,34
,11-12,570,562,1274,24,18,787,594,580,2061,86
,12-13,557,590,1235,31,30,789,588,620,2024,109
,13-14,547,531,1255,40,37,791,587,568,2046,108
,14-15,567,527,1288,22,44,769,589,571,2057,117
,15-16,502,617,1187,24,28,765,526,645,1952,165
,16-17,416,747,850,36,23,777,452,770,1627,149
,17-18,387,595,640,27,49,757,414,644,1397,114
,18-19,248,395,497,24,48,732,272,443,1229,81
,19-20,113,319,296,18,54,697,131,373,993,46
,20-21,28,130,186,7,51,652,35,181,838,0
,21-22,12,64,136,12,24,639,24,88,775,0
,22-23,10,39,105,1,14,627,11,53,732,0
,23-24,7,22,89,1,11,617,8,33,706,0
,合　計,5519,5515,-,580,599,-,6099,6114,-,1011
,,,,,,,,,,,
,総駐車時間,10776:47,10776:47,10776:47,7674:25,7674:25,7674:25,18451:12,18451:12,18451:12,
,平均駐車時間,1:57,1:57,1:57,13:24,13:24,13:24,3:02,3:02,3:02,
,回転率,1.94,1.94,1.94,0.31,0.31,0.31,1.3,1.3,1.3,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
