0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年10月12日(木),2023年10月12日(木),2023年10月12日(木),,,,,,,,
,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,印字時刻 2026/03/28 19:05,印字時刻 2026/03/28 19:05,印字時刻 2026/03/28 19:05
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,1,1,2,13,1,2,14,0
,01-02,0,0,1,0,0,13,0,0,14,0
,02-03,0,0,1,0,0,13,0,0,14,0
,03-04,0,0,1,2,0,15,2,0,16,0
,04-05,0,0,1,5,0,20,5,0,21,0
,05-06,0,0,1,3,0,23,3,0,24,0
,06-07,0,0,1,4,1,26,4,1,27,0
,07-08,5,2,4,34,3,56,39,5,60,0
,08-09,6,1,9,66,6,116,72,7,125,0
,09-10,2,2,9,10,3,124,12,5,133,0
,10-11,4,2,11,3,1,126,7,3,137,0
,11-12,3,3,11,3,3,126,6,6,137,0
,12-13,3,5,9,5,6,125,8,11,134,0
,13-14,2,1,10,4,6,124,6,7,134,0
,14-15,9,3,15,2,5,120,11,8,135,0
,15-16,6,12,10,1,3,118,7,15,128,0
,16-17,2,6,6,2,17,103,4,23,109,0
,17-18,5,3,8,1,45,60,6,48,68,0
,18-19,2,4,6,3,25,37,5,29,43,0
,19-20,0,3,3,2,13,27,2,16,30,0
,20-21,0,1,2,3,5,24,3,6,26,0
,21-22,0,0,2,2,6,20,2,6,22,0
,22-23,0,0,2,2,5,17,2,5,19,0
,23-24,0,0,2,0,0,17,0,0,19,0
,合　計,49,48,-,158,155,-,207,203,-,0
,,,,,,,,,,,
,総駐車時間,95:13,95:13,95:13,1759:24,1759:24,1759:24,1854:37,1854:37,1854:37,
,平均駐車時間,1:52,1:52,1:52,11:30,11:30,11:30,9:05,9:05,9:05,
,回転率,0.81,0.81,0.81,1.19,1.19,1.19,1.06,1.06,1.06,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
