0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年10月20日(金),2023年10月20日(金),2023年10月20日(金),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 19:13,印字時刻 2026/03/28 19:13,印字時刻 2026/03/28 19:13
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,2,4,57,3,5,604,5,9,661,0
,01-02,0,1,56,3,2,605,3,3,661,0
,02-03,0,0,56,2,1,606,2,1,662,0
,03-04,1,3,54,0,0,606,1,3,660,0
,04-05,1,0,55,13,3,616,14,3,671,0
,05-06,3,0,58,43,7,648,46,7,706,0
,06-07,22,2,75,132,13,767,154,15,842,0
,07-08,126,43,158,266,52,976,392,95,1134,0
,08-09,138,27,265,560,81,1462,698,108,1727,0
,09-10,294,61,494,172,105,1532,466,166,2026,1
,10-11,344,164,684,65,87,1509,409,251,2193,19
,11-12,315,301,690,45,61,1495,360,362,2185,37
,12-13,329,358,663,81,80,1494,410,438,2157,49
,13-14,357,310,714,87,66,1516,444,376,2230,55
,14-15,293,307,703,68,67,1517,361,374,2220,58
,15-16,276,363,611,77,98,1494,353,461,2105,56
,16-17,302,416,498,82,116,1461,384,532,1959,60
,17-18,320,329,492,68,260,1277,388,589,1769,61
,18-19,339,325,501,73,285,1062,412,610,1563,46
,19-20,158,311,354,58,209,906,216,520,1260,42
,20-21,38,154,235,26,163,775,64,317,1010,0
,21-22,18,109,144,15,99,685,33,208,829,0
,22-23,11,48,110,12,54,643,23,102,753,0
,23-24,6,27,87,12,19,636,18,46,723,0
,合　計,3693,3663,-,1963,1933,-,5656,5596,-,484
,,,,,,,,,,,
,総駐車時間,6730:48,6730:48,6730:48,25230:27,25230:27,25230:27,31961:15,31961:15,31961:15,
,平均駐車時間,1:51,1:51,1:51,13:32,13:32,13:32,5:48,5:48,5:48,
,回転率,1.28,1.28,1.28,1.02,1.02,1.02,1.18,1.18,1.18,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
