0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年10月18日(水),2023年10月18日(水),2023年10月18日(水),,,,,,,,
,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,印字時刻 2026/03/28 19:11,印字時刻 2026/03/28 19:11,印字時刻 2026/03/28 19:11
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,18,0,0,129,0,0,147,0
,01-02,0,0,18,1,0,130,1,0,148,0
,02-03,0,0,18,0,0,130,0,0,148,0
,03-04,0,0,18,0,0,130,0,0,148,0
,04-05,1,0,19,0,0,130,1,0,149,0
,05-06,0,0,19,6,2,133,6,2,152,0
,06-07,2,1,20,8,2,140,10,3,160,0
,07-08,5,0,25,61,6,194,66,6,219,0
,08-09,30,5,49,118,17,296,148,22,345,0
,09-10,92,4,134,13,26,283,105,30,417,2
,10-11,78,50,166,12,16,280,90,66,446,4
,11-12,38,55,148,15,17,276,53,72,424,11
,12-13,25,83,91,25,27,275,50,110,366,12
,13-14,29,34,88,18,20,273,47,54,361,6
,14-15,27,31,81,16,21,268,43,52,349,5
,15-16,31,39,74,16,16,268,47,55,342,6
,16-17,24,39,57,17,20,265,41,59,322,3
,17-18,35,31,64,18,77,207,53,108,271,1
,18-19,22,28,58,11,36,181,33,64,239,2
,19-20,1,11,48,9,34,156,10,45,204,0
,20-21,1,19,30,5,14,148,6,33,178,0
,21-22,2,8,23,4,16,135,6,24,158,0
,22-23,1,4,20,1,7,129,2,11,149,0
,23-24,0,0,20,1,2,128,1,2,148,0
,合　計,444,442,-,375,376,-,819,818,-,52
,,,,,,,,,,,
,総駐車時間,833:17,833:17,833:17,4787:18,4787:18,4787:18,5620:35,5620:35,5620:35,
,平均駐車時間,1:53,1:53,1:53,13:07,13:07,13:07,6:58,6:58,6:58,
,回転率,2,2,2,0.96,0.96,0.96,1.34,1.34,1.34,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
