0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年05月31日(金),2024年05月31日(金),2024年05月31日(金),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 16:58,印字時刻 2025/11/21 16:58,印字時刻 2025/11/21 16:58
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,5,100,4,16,643,5,21,743,0
,01-02,1,3,98,0,0,643,1,3,741,0
,02-03,1,2,97,2,0,645,3,2,742,0
,03-04,1,1,97,3,3,646,4,4,743,0
,04-05,4,0,101,16,4,657,20,4,758,0
,05-06,14,1,114,44,0,697,58,1,811,0
,06-07,29,1,143,138,15,819,167,16,962,0
,07-08,124,77,190,250,55,1013,374,132,1203,0
,08-09,122,63,244,636,73,1575,758,136,1819,4
,09-10,258,54,445,253,103,1732,511,157,2177,3
,10-11,364,154,663,70,78,1723,434,232,2386,31
,11-12,348,297,718,51,56,1719,399,353,2437,44
,12-13,355,344,719,69,96,1696,424,440,2415,69
,13-14,322,339,702,54,70,1676,376,409,2378,69
,14-15,293,325,675,69,69,1676,362,394,2351,58
,15-16,304,310,669,67,78,1664,371,388,2333,61
,16-17,299,369,599,90,118,1638,389,487,2237,78
,17-18,321,310,611,85,316,1411,406,626,2022,46
,18-19,373,378,607,91,347,1154,464,725,1761,50
,19-20,191,373,431,58,241,969,249,614,1400,44
,20-21,33,193,265,28,158,840,61,351,1105,0
,21-22,16,111,168,16,77,776,32,188,944,0
,22-23,18,52,133,7,71,712,25,123,845,0
,23-24,6,33,107,7,27,692,13,60,799,0
,合　計,3798,3795,-,2108,2071,-,5906,5866,-,557
,,,,,,,,,,,
,総駐車時間,6804:14,6804:14,6804:14,28458:29,28458:29,28458:29,35262:43,35262:43,35262:43,
,平均駐車時間,1:50,1:50,1:50,14:15,14:15,14:15,6:12,6:12,6:12,
,回転率,1.34,1.34,1.34,1.09,1.09,1.09,1.24,1.24,1.24,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
