0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年05月15日(水),2024年05月15日(水),2024年05月15日(水),,,,,,,,
,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,印字時刻 2025/11/21 16:41,印字時刻 2025/11/21 16:41,印字時刻 2025/11/21 16:41
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,3,2,0,0,2,71,3,4,71,0
,01-02,0,0,0,0,0,71,0,0,71,0
,02-03,1,1,0,0,0,71,1,1,71,0
,03-04,0,2,0,1,0,72,1,2,72,0
,04-05,2,1,0,4,0,76,6,1,76,0
,05-06,2,0,0,19,0,94,21,0,94,0
,06-07,12,0,11,55,2,148,67,2,159,0
,07-08,31,12,30,55,10,192,86,22,222,0
,08-09,21,4,47,41,9,224,62,13,271,0
,09-10,18,3,62,10,8,227,28,11,289,1
,10-11,30,7,84,3,2,228,33,9,312,0
,11-12,34,20,99,9,3,234,43,23,333,2
,12-13,22,30,92,2,3,233,24,33,325,4
,13-14,21,20,94,2,5,230,23,25,324,2
,14-15,17,29,81,3,4,229,20,33,310,0
,15-16,28,35,74,1,9,221,29,44,295,2
,16-17,20,24,70,8,4,224,28,28,294,1
,17-18,14,23,59,9,23,211,23,46,270,4
,18-19,16,18,58,9,37,185,25,55,243,2
,19-20,9,25,42,6,46,144,15,71,186,4
,20-21,1,19,25,3,40,106,4,59,131,0
,21-22,1,5,20,2,16,92,3,21,112,0
,22-23,0,6,15,3,12,83,3,18,98,0
,23-24,3,7,10,1,7,77,4,14,87,0
,合　計,306,293,-,246,242,-,552,535,-,22
,,,,,,,,,,,
,総駐車時間,1210:46,1210:46,1210:46,3812:34,3812:34,3812:34,5023:20,5023:20,5023:20,
,平均駐車時間,4:03,4:03,4:03,15:30,15:30,15:30,9:13,9:13,9:13,
,回転率,0.48,0.48,0.48,0,0,0,0.87,0.87,0.87,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
