0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年05月29日(水),2024年05月29日(水),2024年05月29日(水),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 16:56,印字時刻 2025/11/21 16:56,印字時刻 2025/11/21 16:56
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,3,9,144,4,15,660,7,24,804,0
,01-02,0,0,144,0,1,659,0,1,803,0
,02-03,0,1,143,2,0,661,2,1,804,0
,03-04,0,1,142,2,2,661,2,3,803,0
,04-05,2,0,142,19,1,678,21,1,820,0
,05-06,5,3,145,41,2,717,46,5,862,0
,06-07,19,4,158,165,14,867,184,18,1025,0
,07-08,73,47,181,327,76,1113,400,123,1294,0
,08-09,110,35,219,614,72,1655,724,107,1874,3
,09-10,340,36,524,187,101,1750,527,137,2274,3
,10-11,350,146,731,61,65,1745,411,211,2476,15
,11-12,327,314,742,39,68,1714,366,382,2456,42
,12-13,319,355,710,68,105,1677,387,460,2387,65
,13-14,317,303,727,60,72,1667,377,375,2394,61
,14-15,299,325,700,58,71,1652,357,396,2352,73
,15-16,262,429,530,68,64,1659,330,493,2189,65
,16-17,287,300,522,92,107,1641,379,407,2163,55
,17-18,333,319,532,63,321,1388,396,640,1920,59
,18-19,300,325,507,68,304,1151,368,629,1658,58
,19-20,164,317,364,51,235,969,215,552,1333,42
,20-21,21,154,223,23,172,817,44,326,1040,0
,21-22,13,72,162,13,106,724,26,178,886,0
,22-23,10,36,137,9,54,676,19,90,813,0
,23-24,6,27,117,10,32,655,16,59,772,0
,合　計,3560,3558,-,2044,2060,-,5604,5618,-,541
,,,,,,,,,,,
,総駐車時間,6563:29,6563:29,6563:29,27629:36,27629:36,27629:36,34193:05,34193:05,34193:05,
,平均駐車時間,1:51,1:51,1:51,13:25,13:25,13:25,6:06,6:06,6:06,
,回転率,1.29,1.29,1.29,1.12,1.12,1.12,1.22,1.22,1.22,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
