0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年05月11日(土),2024年05月11日(土),2024年05月11日(土),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2025/11/21 16:37,印字時刻 2025/11/21 16:37,印字時刻 2025/11/21 16:37
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,3,0,2,23,0,2,26,0
,01-02,0,0,3,0,0,23,0,0,26,0
,02-03,0,0,3,0,0,23,0,0,26,0
,03-04,0,0,3,0,0,23,0,0,26,0
,04-05,0,0,3,1,0,24,1,0,27,0
,05-06,0,0,3,1,0,25,1,0,28,0
,06-07,0,0,3,4,0,29,4,0,32,0
,07-08,1,1,2,4,0,33,5,1,35,0
,08-09,4,3,4,1,0,34,5,3,38,0
,09-10,18,1,21,2,4,32,20,5,53,0
,10-11,20,10,30,0,2,30,20,12,60,0
,11-12,21,20,32,3,2,31,24,22,63,0
,12-13,20,17,35,2,1,32,22,18,67,0
,13-14,22,24,31,1,1,32,23,25,63,0
,14-15,36,18,51,1,2,31,37,20,82,0
,15-16,20,37,34,2,3,30,22,40,64,0
,16-17,13,27,20,1,1,30,14,28,50,0
,17-18,13,16,17,1,0,31,14,16,48,0
,18-19,5,15,7,2,4,30,7,19,37,0
,19-20,1,2,6,0,0,29,1,2,35,0
,20-21,0,3,3,1,2,28,1,5,31,0
,21-22,1,0,4,0,2,26,1,2,30,0
,22-23,0,1,3,0,1,25,0,2,28,0
,23-24,0,0,3,0,2,23,0,2,26,0
,合　計,195,195,-,27,29,-,222,224,-,0
,,,,,,,,,,,
,総駐車時間,257:59,257:59,257:59,788:22,788:22,788:22,1046:21,1046:21,1046:21,
,平均駐車時間,1:20,1:20,1:20,27:11,27:11,27:11,4:43,4:43,4:43,
,回転率,5.68,5.68,5.68,0.13,0.13,0.13,0.88,0.88,0.88,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
