0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年01月25日(土),2025年01月25日(土),2025年01月25日(土),,,,,,,,
,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,印字時刻 2025/11/21 21:15,印字時刻 2025/11/21 21:15,印字時刻 2025/11/21 21:15
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,3,14,0,6,101,1,9,115,0
,01-02,0,2,12,0,1,100,0,3,112,0
,02-03,0,0,12,0,0,100,0,0,112,0
,03-04,0,0,12,1,1,100,1,1,112,0
,04-05,0,0,12,0,0,100,0,0,112,0
,05-06,0,0,12,2,1,100,2,1,112,0
,06-07,0,0,12,5,3,103,5,3,115,0
,07-08,3,0,15,12,7,108,15,7,123,0
,08-09,3,1,17,22,11,119,25,12,136,0
,09-10,19,0,36,13,13,118,32,13,154,0
,10-11,17,3,50,6,9,116,23,12,166,0
,11-12,13,24,40,8,7,117,21,31,157,0
,12-13,46,16,68,7,6,119,53,22,187,0
,13-14,42,11,100,7,9,116,49,20,216,0
,14-15,21,26,96,11,5,121,32,31,217,0
,15-16,14,19,92,8,6,124,22,25,216,0
,16-17,8,50,52,5,6,123,13,56,175,0
,17-18,7,18,37,13,10,126,20,28,163,0
,18-19,11,18,30,10,17,119,21,35,149,0
,19-20,6,6,30,8,13,114,14,19,144,0
,20-21,2,5,27,3,5,112,5,10,139,0
,21-22,4,7,24,2,7,107,6,14,131,0
,22-23,0,8,17,3,6,104,3,14,121,0
,23-24,1,2,15,0,4,100,1,6,115,0
,合　計,218,219,-,146,153,-,364,372,-,0
,,,,,,,,,,,
,総駐車時間,532:50,532:50,532:50,2155:53,2155:53,2155:53,2688:43,2688:43,2688:43,
,平均駐車時間,2:29,2:29,2:29,15:24,15:24,15:24,7:36,7:36,7:36,
,回転率,0.4,0.4,0.4,0,0,0,0.66,0.66,0.66,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
