0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年01月21日(火),2025年01月21日(火),2025年01月21日(火),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2025/11/21 21:11,印字時刻 2025/11/21 21:11,印字時刻 2025/11/21 21:11
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,4,0,0,24,0,0,28,0
,01-02,0,0,4,0,0,24,0,0,28,0
,02-03,0,0,4,0,0,24,0,0,28,0
,03-04,0,0,4,0,0,24,0,0,28,0
,04-05,0,0,4,3,1,26,3,1,30,0
,05-06,0,0,4,11,0,35,11,0,39,0
,06-07,0,0,4,23,0,58,23,0,62,0
,07-08,27,21,11,39,2,94,66,23,105,0
,08-09,5,9,6,37,5,129,42,14,135,0
,09-10,9,1,14,8,5,132,17,6,146,0
,10-11,19,10,22,3,4,131,22,14,153,0
,11-12,6,14,16,3,1,133,9,15,149,0
,12-13,5,9,11,1,1,133,6,10,144,0
,13-14,15,9,17,5,3,134,20,12,151,0
,14-15,7,11,13,3,6,132,10,17,145,0
,15-16,11,7,17,4,2,133,15,9,150,0
,16-17,6,14,9,1,12,123,7,26,132,0
,17-18,1,5,5,1,20,104,2,25,109,0
,18-19,1,1,5,8,25,88,9,26,93,0
,19-20,1,0,6,3,21,69,4,21,75,0
,20-21,0,0,6,2,23,48,2,23,54,0
,21-22,0,1,5,0,11,37,0,12,42,0
,22-23,0,0,5,0,9,29,0,9,34,0
,23-24,0,0,5,0,2,26,0,2,31,0
,合　計,113,112,-,155,153,-,268,265,-,0
,,,,,,,,,,,
,総駐車時間,99:52,99:52,99:52,2093:52,2093:52,2093:52,2193:44,2193:44,2193:44,
,平均駐車時間,0:56,0:56,0:56,13:36,13:36,13:36,8:24,8:24,8:24,
,回転率,0.43,0.43,0.43,0,0,0,1.05,1.05,1.05,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
