0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年01月26日(日),2025年01月26日(日),2025年01月26日(日),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 21:15,印字時刻 2025/11/21 21:15,印字時刻 2025/11/21 21:15
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,4,13,123,1,8,658,5,21,781,0
,01-02,1,4,121,1,0,659,2,4,780,0
,02-03,2,3,120,2,0,661,4,3,781,0
,03-04,0,0,120,2,1,662,2,1,782,0
,04-05,2,0,121,10,2,670,12,2,791,0
,05-06,6,4,125,14,10,674,20,14,799,0
,06-07,20,5,131,12,2,684,32,7,815,0
,07-08,51,10,170,35,11,706,86,21,876,0
,08-09,65,14,221,67,22,753,132,36,974,1
,09-10,330,39,503,59,38,775,389,77,1278,3
,10-11,504,219,795,26,24,776,530,243,1571,28
,11-12,485,391,889,19,15,780,504,406,1669,55
,12-13,628,460,1061,22,23,780,650,483,1841,89
,13-14,764,483,1346,22,20,781,786,503,2127,110
,14-15,562,574,1331,21,26,776,583,600,2107,139
,15-16,486,630,1186,27,19,784,513,649,1970,151
,16-17,419,799,807,29,25,787,448,824,1594,207
,17-18,355,580,584,35,41,780,390,621,1364,114
,18-19,222,370,433,25,50,758,247,420,1191,71
,19-20,102,285,233,18,47,731,120,332,964,61
,20-21,10,127,120,11,27,712,21,154,832,0
,21-22,14,33,102,6,18,700,20,51,802,0
,22-23,4,29,81,6,25,681,10,54,762,0
,23-24,9,13,74,3,8,676,12,21,750,0
,合　計,5045,5085,-,473,462,-,5518,5547,-,1029
,,,,,,,,,,,
,総駐車時間,9722:35,9722:35,9722:35,15381:01,15381:01,15381:01,25103:36,25103:36,25103:36,
,平均駐車時間,1:54,1:54,1:54,24:30,24:30,24:30,4:21,4:21,4:21,
,回転率,1.34,1.34,1.34,1.03,1.03,1.03,1.3,1.3,1.3,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
