0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年01月05日(日),2025年01月05日(日),2025年01月05日(日),,,,,,,,
,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,印字時刻 2025/11/21 20:53,印字時刻 2025/11/21 20:53,印字時刻 2025/11/21 20:53
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,35,0,0,86,0,0,121,0
,01-02,2,1,36,0,0,86,2,1,122,0
,02-03,1,0,37,0,0,86,1,0,123,0
,03-04,0,0,37,0,0,86,0,0,123,0
,04-05,1,0,38,2,0,88,3,0,126,0
,05-06,3,2,39,0,0,88,3,2,127,0
,06-07,5,1,43,1,1,88,6,2,131,0
,07-08,14,0,57,6,0,94,20,0,151,0
,08-09,11,6,62,8,0,99,19,6,161,1
,09-10,178,6,224,12,1,113,190,7,337,1
,10-11,316,131,422,7,1,118,323,132,540,21
,11-12,296,263,450,2,1,120,298,264,570,37
,12-13,334,277,506,2,3,119,336,280,625,60
,13-14,336,319,518,0,2,117,336,321,635,81
,14-15,350,338,542,1,0,118,351,338,660,88
,15-16,363,363,538,1,3,116,364,366,654,93
,16-17,303,409,435,4,3,116,307,412,551,111
,17-18,209,341,303,4,9,112,213,350,415,64
,18-19,149,248,202,1,10,103,150,258,305,51
,19-20,82,181,102,4,9,98,86,190,200,27
,20-21,9,54,58,1,9,90,10,63,148,0
,21-22,3,11,49,1,4,87,4,15,136,0
,22-23,2,19,32,1,0,88,3,19,120,0
,23-24,2,4,30,1,2,87,3,6,117,0
,合　計,2969,2974,-,59,58,-,3028,3032,-,635
,,,,,,,,,,,
,総駐車時間,4152:09,4152:09,4152:09,5671:09,5671:09,5671:09,9823:18,9823:18,9823:18,
,平均駐車時間,1:24,1:24,1:24,76:38,76:38,76:38,3:13,3:13,3:13,
,回転率,3.24,3.24,3.24,0,0,0,3.32,3.32,3.32,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
