0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年01月07日(火),2025年01月07日(火),2025年01月07日(火),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 20:55,印字時刻 2025/11/21 20:55,印字時刻 2025/11/21 20:55
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,2,3,97,2,9,647,4,12,744,0
,01-02,1,2,96,2,2,647,3,4,743,0
,02-03,0,0,96,2,1,648,2,1,744,0
,03-04,0,2,94,3,2,648,3,4,742,0
,04-05,0,0,94,15,0,664,15,0,758,0
,05-06,5,2,98,50,2,712,55,4,810,0
,06-07,12,2,107,140,9,840,152,11,947,0
,07-08,54,13,147,305,56,1087,359,69,1234,0
,08-09,100,25,218,700,80,1702,800,105,1920,3
,09-10,212,30,399,183,104,1789,395,134,2188,2
,10-11,325,158,568,67,76,1785,392,234,2353,15
,11-12,317,295,592,52,57,1776,369,352,2368,35
,12-13,311,324,584,63,74,1766,374,398,2350,63
,13-14,338,297,624,69,81,1751,407,378,2375,53
,14-15,311,293,636,66,59,1761,377,352,2397,43
,15-16,294,323,611,73,56,1778,367,379,2389,66
,16-17,280,393,500,73,122,1731,353,515,2231,72
,17-18,242,305,436,73,348,1457,315,653,1893,52
,18-19,235,285,387,73,364,1165,308,649,1552,35
,19-20,94,214,269,54,262,960,148,476,1229,33
,20-21,25,109,182,19,173,803,44,282,985,0
,21-22,13,53,141,13,91,723,26,144,864,0
,22-23,9,39,111,7,43,687,16,82,798,0
,23-24,4,16,99,8,24,672,12,40,771,0
,合　計,3184,3183,-,2112,2095,-,5296,5278,-,472
,,,,,,,,,,,
,総駐車時間,5447:07,5447:07,5447:07,47501:41,47501:41,47501:41,52948:48,52948:48,52948:48,
,平均駐車時間,1:41,1:41,1:41,22:36,22:36,22:36,9:56,9:56,9:56,
,回転率,0.84,0.84,0.84,3.45,3.45,3.45,1.2,1.2,1.2,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
