0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年08月30日(土),2025年08月30日(土),2025年08月30日(土),,,,,,,,
,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,印字時刻 2025/11/19 12:57,印字時刻 2025/11/19 12:57,印字時刻 2025/11/19 12:57
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,2,4,16,2,1,128,4,5,144,0
,01-02,1,3,14,2,0,130,3,3,144,0
,02-03,0,1,13,0,0,130,0,1,143,0
,03-04,0,0,13,1,0,131,1,0,144,0
,04-05,0,0,13,3,0,134,3,0,147,0
,05-06,0,0,13,0,0,134,0,0,147,0
,06-07,5,0,18,6,2,138,11,2,156,0
,07-08,11,0,29,10,3,145,21,3,174,0
,08-09,17,2,44,12,4,152,29,6,196,1
,09-10,85,7,121,15,7,160,100,14,281,0
,10-11,69,53,138,9,11,160,78,64,298,1
,11-12,46,68,119,4,7,156,50,75,275,7
,12-13,34,60,92,5,7,154,39,67,246,9
,13-14,58,41,108,5,1,158,63,42,266,5
,14-15,46,43,110,5,6,157,51,49,267,6
,15-16,47,55,102,3,4,156,50,59,258,14
,16-17,44,54,93,5,3,158,49,57,251,6
,17-18,30,55,68,3,9,152,33,64,220,6
,18-19,7,35,41,6,12,147,13,47,188,5
,19-20,3,17,25,5,15,136,8,32,161,1
,20-21,1,6,20,2,3,135,3,9,155,0
,21-22,0,3,17,2,7,130,2,10,147,0
,22-23,1,0,18,0,0,130,1,0,148,0
,23-24,1,5,14,2,1,130,3,6,144,0
,合　計,508,512,-,107,103,-,615,615,-,61
,,,,,,,,,,,
,総駐車時間,991:15,991:15,991:15,2531:34,2531:34,2531:34,3522:49,3522:49,3522:49,
,平均駐車時間,1:58,1:58,1:58,24:35,24:35,24:35,5:48,5:48,5:48,
,回転率,2.3,2.3,2.3,0.27,0.27,0.27,1.01,1.01,1.01,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
