0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年08月30日(土),2025年08月30日(土),2025年08月30日(土),,,,,,,,
,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,印字時刻 2025/11/19 12:57,印字時刻 2025/11/19 12:57,印字時刻 2025/11/19 12:57
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,19,2,4,244,2,4,263,0
,01-02,0,0,19,0,0,244,0,0,263,0
,02-03,0,0,19,0,0,244,0,0,263,0
,03-04,0,0,19,0,1,243,0,1,262,0
,04-05,0,0,19,0,0,243,0,0,262,0
,05-06,0,0,19,0,1,242,0,1,261,0
,06-07,1,0,20,3,3,242,4,3,262,0
,07-08,11,2,28,7,2,247,18,4,275,0
,08-09,30,3,55,43,11,280,73,14,335,0
,09-10,42,20,77,18,8,289,60,28,366,0
,10-11,27,35,69,10,7,292,37,42,361,0
,11-12,27,41,57,13,9,296,40,50,353,0
,12-13,17,26,47,7,5,298,24,31,345,0
,13-14,22,23,46,11,7,301,33,30,347,0
,14-15,27,15,58,5,7,300,32,22,358,0
,15-16,21,32,47,9,7,302,30,39,349,0
,16-17,10,23,34,9,7,304,19,30,338,0
,17-18,7,18,24,8,35,276,15,53,300,0
,18-19,3,6,20,11,20,271,14,26,291,0
,19-20,1,4,17,5,13,260,6,17,277,0
,20-21,5,4,18,3,17,246,8,21,264,0
,21-22,0,0,18,2,5,243,2,5,261,0
,22-23,1,1,18,1,2,242,2,3,260,0
,23-24,0,0,18,2,1,243,2,1,261,0
,合　計,252,253,-,169,172,-,421,425,-,0
,,,,,,,,,,,
,総駐車時間,472:20,472:20,472:20,2369:53,2369:53,2369:53,2842:13,2842:13,2842:13,
,平均駐車時間,1:53,1:53,1:53,14:22,14:22,14:22,6:51,6:51,6:51,
,回転率,0.36,0.36,0.36,0,0,0,0.6,0.6,0.6,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
