0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年08月17日(日),2025年08月17日(日),2025年08月17日(日),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/19 12:43,印字時刻 2025/11/19 12:43,印字時刻 2025/11/19 12:43
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,11,139,3,5,664,4,16,803,0
,01-02,2,4,137,2,1,665,4,5,802,0
,02-03,0,1,136,10,6,669,10,7,805,0
,03-04,0,0,136,1,3,667,1,3,803,0
,04-05,6,1,141,8,1,674,14,2,815,0
,05-06,10,5,146,5,1,678,15,6,824,0
,06-07,10,2,149,18,5,690,28,7,839,0
,07-08,44,11,181,25,15,700,69,26,881,0
,08-09,76,26,230,57,29,730,133,55,960,1
,09-10,375,43,548,52,18,763,427,61,1311,3
,10-11,679,221,1015,30,24,769,709,245,1784,24
,11-12,571,467,1126,15,18,766,586,485,1892,75
,12-13,553,554,1125,16,23,759,569,577,1884,96
,13-14,668,509,1284,18,28,749,686,537,2033,121
,14-15,602,588,1293,17,13,754,619,601,2047,125
,15-16,538,615,1223,21,11,763,559,626,1986,139
,16-17,395,676,945,20,16,767,415,692,1712,144
,17-18,308,605,650,27,31,762,335,636,1412,155
,18-19,250,438,462,21,38,750,271,476,1212,110
,19-20,115,282,299,25,49,726,140,331,1025,50
,20-21,25,124,196,12,32,706,37,156,902,0
,21-22,6,42,160,10,21,695,16,63,855,0
,22-23,3,32,129,6,14,686,9,46,815,0
,23-24,2,9,124,8,11,684,10,20,808,0
,合　計,5239,5266,-,427,413,-,5666,5679,-,1043
,,,,,,,,,,,
,総駐車時間,9621:47,9621:47,9621:47,21052:34,21052:34,21052:34,30674:21,30674:21,30674:21,
,平均駐車時間,1:50,1:50,1:50,38:33,38:33,38:33,5:17,5:17,5:17,
,回転率,1.33,1.33,1.33,0.9,0.9,0.9,1.27,1.27,1.27,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
