0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年08月26日(火),2025年08月26日(火),2025年08月26日(火),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2025/11/19 12:53,印字時刻 2025/11/19 12:53,印字時刻 2025/11/19 12:53
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,1,0,2,34,0,2,35,0
,01-02,1,0,2,0,0,33,1,0,35,0
,02-03,0,1,1,0,0,33,0,1,34,0
,03-04,0,0,1,0,0,33,0,0,34,0
,04-05,0,0,1,3,0,35,3,0,36,0
,05-06,1,0,2,9,0,44,10,0,46,0
,06-07,0,0,2,27,0,71,27,0,73,0
,07-08,2,2,2,47,3,114,49,5,116,0
,08-09,3,3,2,29,5,140,32,8,142,0
,09-10,19,3,17,5,9,135,24,12,152,0
,10-11,69,16,70,4,1,139,73,17,209,0
,11-12,29,19,80,2,2,139,31,21,219,0
,12-13,22,40,62,6,4,141,28,44,203,0
,13-14,26,22,67,3,3,141,29,25,208,0
,14-15,19,35,50,2,3,140,21,38,190,0
,15-16,14,33,33,0,3,137,14,36,170,0
,16-17,12,24,21,1,14,124,13,38,145,0
,17-18,8,22,6,6,18,112,14,40,118,0
,18-19,3,6,3,4,12,104,7,18,107,0
,19-20,5,3,5,3,39,68,8,42,73,0
,20-21,0,3,2,0,17,51,0,20,53,0
,21-22,0,2,0,0,12,39,0,14,39,0
,22-23,0,0,0,0,7,32,0,7,32,0
,23-24,0,0,0,0,1,31,0,1,31,0
,合　計,233,234,-,151,155,-,384,389,-,0
,,,,,,,,,,,
,総駐車時間,402:13,402:13,402:13,1860:15,1860:15,1860:15,2262:28,2262:28,2262:28,
,平均駐車時間,1:44,1:44,1:44,12:00,12:00,12:00,5:52,5:52,5:52,
,回転率,0.93,0.93,0.93,0,0,0,1.56,1.56,1.56,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
