0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年08月24日(日),2025年08月24日(日),2025年08月24日(日),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/19 12:50,印字時刻 2025/11/19 12:50,印字時刻 2025/11/19 12:50
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,8,31,227,2,7,669,10,38,896,1
,01-02,7,16,218,2,3,669,9,19,887,0
,02-03,5,7,216,1,1,669,6,8,885,0
,03-04,2,4,214,4,1,670,6,5,884,1
,04-05,5,3,216,10,2,681,15,5,897,2
,05-06,6,7,215,7,7,680,13,14,895,2
,06-07,17,8,222,17,6,692,34,14,914,1
,07-08,86,10,298,28,7,711,114,17,1009,0
,08-09,154,49,400,76,17,767,230,66,1167,2
,09-10,508,77,819,57,27,803,565,104,1622,5
,10-11,770,237,1353,30,21,810,800,258,2163,23
,11-12,787,407,1751,28,15,823,815,422,2574,58
,12-13,768,508,2014,14,17,819,782,525,2833,107
,13-14,709,642,2066,23,11,832,732,653,2898,162
,14-15,659,622,2106,10,20,824,669,642,2930,171
,15-16,688,525,2258,13,16,819,701,541,3077,139
,16-17,657,451,2476,11,14,815,668,465,3291,107
,17-18,685,497,2668,17,32,801,702,529,3469,130
,18-19,625,583,2721,13,30,784,638,613,3505,182
,19-20,430,891,2263,7,44,749,437,935,3012,266
,20-21,107,1141,1243,12,36,722,119,1177,1965,279
,21-22,45,790,479,10,34,699,55,824,1178,136
,22-23,22,236,262,7,25,680,29,261,942,24
,23-24,24,79,204,5,13,672,29,92,876,3
,合　計,7774,7821,-,404,406,-,8178,8227,-,1801
,,,,,,,,,,,
,総駐車時間,24948:26,24948:26,24948:26,17641:53,17641:53,17641:53,42590:19,42590:19,42590:19,
,平均駐車時間,3:10,3:10,3:10,30:06,30:06,30:06,5:02,5:02,5:02,
,回転率,1.98,1.98,1.98,0.96,0.96,0.96,1.84,1.84,1.84,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
