0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年08月02日(土),2025年08月02日(土),2025年08月02日(土),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/19 12:27,印字時刻 2025/11/19 12:27,印字時刻 2025/11/19 12:27
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,3,14,151,1,21,691,4,35,842,0
,01-02,5,12,144,0,5,686,5,17,830,0
,02-03,1,0,144,2,1,687,3,1,831,0
,03-04,0,2,143,7,7,687,7,9,830,0
,04-05,2,1,144,10,1,696,12,2,840,0
,05-06,0,4,140,8,3,701,8,7,841,0
,06-07,18,10,147,18,9,710,36,19,857,0
,07-08,73,10,207,49,21,736,122,31,943,0
,08-09,130,37,301,113,40,809,243,77,1110,4
,09-10,471,69,688,75,36,851,546,105,1539,8
,10-11,967,266,1393,43,34,858,1010,300,2251,25
,11-12,713,566,1553,34,18,874,747,584,2427,86
,12-13,612,717,1447,26,33,868,638,750,2315,150
,13-14,764,652,1553,28,30,866,792,682,2419,142
,14-15,653,597,1622,31,42,857,684,639,2479,130
,15-16,546,767,1400,30,39,847,576,806,2247,163
,16-17,477,722,1153,30,32,844,507,754,1997,156
,17-18,443,647,945,44,76,811,487,723,1756,125
,18-19,339,540,744,40,62,791,379,602,1535,89
,19-20,199,441,509,23,58,755,222,499,1264,79
,20-21,37,197,344,10,45,722,47,242,1066,0
,21-22,29,124,250,11,24,707,40,148,957,0
,22-23,18,63,204,6,20,693,24,83,897,0
,23-24,6,33,177,10,16,687,16,49,864,0
,合　計,6506,6491,-,649,673,-,7155,7164,-,1157
,,,,,,,,,,,
,総駐車時間,12477:55,12477:55,12477:55,10752:39,10752:39,10752:39,23230:34,23230:34,23230:34,
,平均駐車時間,1:55,1:55,1:55,16:45,16:45,16:45,3:15,3:15,3:15,
,回転率,1.63,1.63,1.63,1.05,1.05,1.05,1.56,1.56,1.56,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
