0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年07月09日(日),2023年07月09日(日),2023年07月09日(日),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 17:17,印字時刻 2026/03/28 17:17,印字時刻 2026/03/28 17:17
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,4,17,67,4,10,600,8,27,667,0
,01-02,4,7,64,2,3,598,6,10,662,0
,02-03,2,1,62,2,2,578,4,3,640,0
,03-04,1,2,61,1,2,576,2,4,637,0
,04-05,1,1,61,7,1,578,8,2,639,0
,05-06,2,2,61,9,4,583,11,6,644,0
,06-07,10,5,66,14,4,592,24,9,658,0
,07-08,46,11,101,35,10,615,81,21,716,0
,08-09,151,37,221,81,24,698,232,61,919,0
,09-10,425,52,572,51,29,723,476,81,1295,4
,10-11,758,265,1080,19,10,731,777,275,1811,42
,11-12,666,491,1265,18,12,739,684,503,2004,69
,12-13,539,577,1227,13,18,733,552,595,1960,92
,13-14,657,564,1307,20,15,737,677,579,2044,97
,14-15,677,602,1390,21,25,735,698,627,2125,124
,15-16,553,739,1204,18,16,736,571,755,1940,116
,16-17,427,855,781,27,25,741,454,880,1522,121
,17-18,349,552,577,22,35,726,371,587,1303,106
,18-19,256,383,444,22,51,696,278,434,1140,78
,19-20,109,341,218,16,45,667,125,386,885,52
,20-21,18,133,99,8,32,644,26,165,743,0
,21-22,12,40,72,3,28,619,15,68,691,0
,22-23,6,32,45,6,16,609,12,48,654,0
,23-24,5,11,40,1,10,599,6,21,639,0
,合　計,5678,5720,-,420,427,-,6098,6147,-,901
,,,,,,,,,,,
,総駐車時間,10539:42,10539:42,10539:42,10173:49,10173:49,10173:49,20713:31,20713:31,20713:31,
,平均駐車時間,1:51,1:51,1:51,20:41,20:41,20:41,3:20,3:20,3:20,
,回転率,2.02,2.02,2.02,0.27,0.27,0.27,1.33,1.33,1.33,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
