0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年07月09日(日),2023年07月09日(日),2023年07月09日(日),,,,,,,,
,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,印字時刻 2026/03/28 17:17,印字時刻 2026/03/28 17:17,印字時刻 2026/03/28 17:17
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,1,6,0,1,217,0,2,223,0
,01-02,0,0,6,0,2,214,0,2,220,0
,02-03,0,0,6,0,0,214,0,0,220,0
,03-04,1,0,7,0,0,214,1,0,221,0
,04-05,0,1,6,0,0,214,0,1,220,0
,05-06,0,0,6,0,0,214,0,0,220,0
,06-07,0,0,6,1,2,213,1,2,219,0
,07-08,0,0,6,0,0,213,0,0,219,0
,08-09,6,3,10,19,2,230,25,5,240,0
,09-10,11,5,15,8,5,233,19,10,248,0
,10-11,3,2,16,5,2,236,8,4,252,0
,11-12,3,5,14,1,1,236,4,6,250,0
,12-13,5,1,18,0,0,236,5,1,254,0
,13-14,5,4,19,4,2,238,9,6,257,0
,14-15,9,5,22,8,9,238,17,14,260,0
,15-16,8,8,23,5,2,240,13,10,263,0
,16-17,6,9,20,9,7,243,15,16,263,0
,17-18,1,9,12,3,3,242,4,12,254,0
,18-19,1,6,7,1,8,235,2,14,242,0
,19-20,1,3,5,4,13,226,5,16,231,0
,20-21,0,0,5,0,10,216,0,10,221,0
,21-22,1,1,5,0,0,216,1,1,221,0
,22-23,0,0,5,0,1,215,0,1,220,0
,23-24,0,0,5,0,0,215,0,0,220,0
,合　計,61,63,-,68,70,-,129,133,-,0
,,,,,,,,,,,
,総駐車時間,127:24,127:24,127:24,1851:53,1851:53,1851:53,1979:17,1979:17,1979:17,
,平均駐車時間,2:03,2:03,2:03,23:26,23:26,23:26,14:02,14:02,14:02,
,回転率,0.48,0.48,0.48,0.14,0.14,0.14,0.2,0.2,0.2,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
