0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年07月01日(土),2023年07月01日(土),2023年07月01日(土),,,,,,,,
,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,印字時刻 2026/03/28 17:09,印字時刻 2026/03/28 17:09,印字時刻 2026/03/28 17:09
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,1,3,0,0,81,1,1,84,0
,01-02,0,0,3,0,1,80,0,1,83,0
,02-03,0,1,2,0,2,78,0,3,80,0
,03-04,0,0,2,1,1,78,1,1,80,0
,04-05,0,0,2,0,0,78,0,0,80,0
,05-06,0,0,2,2,0,80,2,0,82,0
,06-07,11,1,12,6,2,84,17,3,96,0
,07-08,215,3,220,18,9,92,233,12,312,0
,08-09,104,1,325,16,7,102,120,8,427,0
,09-10,76,2,398,10,6,106,86,8,504,0
,10-11,19,4,416,6,1,111,25,5,527,0
,11-12,7,9,413,4,7,108,11,16,521,0
,12-13,16,151,286,5,5,108,21,156,394,0
,13-14,19,131,170,3,5,106,22,136,276,0
,14-15,7,18,156,8,6,108,15,24,264,0
,15-16,2,20,140,1,3,106,3,23,246,0
,16-17,3,39,102,11,10,107,14,49,209,0
,17-18,6,44,64,4,11,100,10,55,164,0
,18-19,5,54,15,8,9,101,13,63,116,0
,19-20,1,6,10,6,11,94,7,17,104,0
,20-21,1,3,8,5,21,78,6,24,86,0
,21-22,0,4,4,2,7,73,2,11,77,0
,22-23,0,2,2,0,0,73,0,2,75,0
,23-24,0,0,2,0,0,73,0,0,75,0
,合　計,493,494,-,116,124,-,609,618,-,0
,,,,,,,,,,,
,総駐車時間,2729:24,2729:24,2729:24,1989:30,1989:30,1989:30,4718:54,4718:54,4718:54,
,平均駐車時間,5:34,5:34,5:34,17:36,17:36,17:36,7:50,7:50,7:50,
,回転率,4.8,4.8,4.8,0.25,0.25,0.25,1.1,1.1,1.1,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
