0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年07月12日(水),2023年07月12日(水),2023年07月12日(水),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2026/03/28 17:21,印字時刻 2026/03/28 17:21,印字時刻 2026/03/28 17:21
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,0,0,0,22,0,0,22,0
,01-02,0,0,0,1,0,23,1,0,23,0
,02-03,0,0,0,0,0,23,0,0,23,0
,03-04,0,0,0,0,0,23,0,0,23,0
,04-05,0,0,0,4,0,27,4,0,27,0
,05-06,0,0,0,8,0,34,8,0,34,0
,06-07,0,0,0,27,0,60,27,0,60,0
,07-08,28,18,10,32,4,89,60,22,99,0
,08-09,6,15,0,36,4,122,42,19,122,0
,09-10,13,3,10,9,4,127,22,7,137,0
,10-11,3,10,3,5,2,130,8,12,133,0
,11-12,4,7,1,3,0,133,7,7,134,0
,12-13,6,2,4,2,5,130,8,7,134,0
,13-14,5,4,5,4,3,131,9,7,136,0
,14-15,8,5,8,2,4,129,10,9,137,0
,15-16,13,18,3,3,1,131,16,19,134,0
,16-17,10,10,3,0,13,118,10,23,121,0
,17-18,8,4,7,3,17,104,11,21,111,0
,18-19,9,8,8,5,31,78,14,39,86,0
,19-20,0,5,3,2,22,59,2,27,62,0
,20-21,0,4,0,1,16,43,1,20,43,0
,21-22,0,0,0,2,13,32,2,13,32,0
,22-23,0,0,0,0,6,26,0,6,26,0
,23-24,0,0,0,0,2,24,0,2,24,0
,合　計,113,113,-,149,147,-,262,260,-,0
,,,,,,,,,,,
,総駐車時間,61:42,61:42,61:42,1805:58,1805:58,1805:58,1867:40,1867:40,1867:40,
,平均駐車時間,0:33,0:33,0:33,11:58,11:58,11:58,7:04,7:04,7:04,
,回転率,3.32,3.32,3.32,0.7,0.7,0.7,1.05,1.05,1.05,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
