0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年07月30日(日),2023年07月30日(日),2023年07月30日(日),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 17:41,印字時刻 2026/03/28 17:41,印字時刻 2026/03/28 17:41
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,4,15,116,2,3,618,6,18,734,0
,01-02,2,8,110,2,2,618,4,10,728,0
,02-03,3,4,109,1,3,617,4,7,726,0
,03-04,1,0,110,3,5,614,4,5,724,0
,04-05,1,1,110,7,1,620,8,2,730,0
,05-06,4,1,113,7,6,621,11,7,734,0
,06-07,53,11,154,12,3,630,65,14,784,0
,07-08,20,45,131,28,6,652,48,51,783,0
,08-09,96,22,204,72,25,701,168,47,905,2
,09-10,294,37,449,69,31,737,363,68,1186,3
,10-11,649,228,883,22,21,741,671,249,1624,23
,11-12,525,480,932,21,18,742,546,498,1674,62
,12-13,509,530,907,23,21,742,532,551,1649,92
,13-14,572,457,1014,13,17,739,585,474,1753,106
,14-15,583,570,1041,26,16,749,609,586,1790,102
,15-16,511,586,956,15,20,747,526,606,1703,109
,16-17,411,598,769,15,22,711,426,620,1480,121
,17-18,345,560,557,17,31,696,362,591,1253,125
,18-19,267,396,421,22,51,671,289,447,1092,78
,19-20,131,327,220,17,52,635,148,379,855,42
,20-21,22,126,112,11,28,618,33,154,730,0
,21-22,8,43,78,5,18,607,13,61,685,0
,22-23,4,27,59,3,13,619,7,40,678,0
,23-24,8,12,56,2,10,611,10,22,667,0
,合　計,5023,5084,-,415,423,-,5438,5507,-,865
,,,,,,,,,,,
,総駐車時間,8517:09,8517:09,8517:09,11604:17,11604:17,11604:17,20121:26,20121:26,20121:26,
,平均駐車時間,1:42,1:42,1:42,22:14,22:14,22:14,3:37,3:37,3:37,
,回転率,1.77,1.77,1.77,0.28,0.28,0.28,1.19,1.19,1.19,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
