0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年07月05日(水),2023年07月05日(水),2023年07月05日(水),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2026/03/28 17:13,印字時刻 2026/03/28 17:13,印字時刻 2026/03/28 17:13
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,0,1,0,22,1,0,22,0
,01-02,0,0,0,0,0,22,0,0,22,0
,02-03,0,0,0,1,0,23,1,0,23,0
,03-04,0,0,0,0,0,23,0,0,23,0
,04-05,0,0,0,2,0,25,2,0,25,0
,05-06,0,0,0,6,0,31,6,0,31,0
,06-07,0,0,0,31,0,61,31,0,61,0
,07-08,28,21,8,36,2,95,64,23,103,0
,08-09,2,9,0,37,3,130,39,12,130,0
,09-10,7,2,3,10,5,134,17,7,137,0
,10-11,10,6,6,3,0,138,13,6,144,0
,11-12,11,8,10,1,2,137,12,10,147,0
,12-13,6,10,5,2,12,127,8,22,132,0
,13-14,12,4,14,2,3,126,14,7,140,0
,14-15,12,15,11,4,3,127,16,18,138,0
,15-16,19,15,14,1,1,127,20,16,141,0
,16-17,9,19,6,4,10,121,13,29,127,0
,17-18,5,9,1,2,21,102,7,30,103,0
,18-19,5,8,0,4,16,90,9,24,90,0
,19-20,0,0,0,1,32,61,1,32,61,0
,20-21,0,0,0,1,21,39,1,21,39,0
,21-22,0,0,0,1,9,30,1,9,30,0
,22-23,0,0,0,2,6,27,2,6,27,0
,23-24,1,1,0,0,1,26,1,2,26,0
,合　計,127,127,-,152,147,-,279,274,-,0
,,,,,,,,,,,
,総駐車時間,82:01,82:01,82:01,1965:24,1965:24,1965:24,2047:25,2047:25,2047:25,
,平均駐車時間,0:39,0:39,0:39,12:41,12:41,12:41,7:17,7:17,7:17,
,回転率,3.71,3.71,3.71,0.71,0.71,0.71,1.12,1.12,1.12,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
