0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年04月23日(日),2023年04月23日(日),2023年04月23日(日),,,,,,,,
,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,印字時刻 2026/03/28 15:48,印字時刻 2026/03/28 15:48,印字時刻 2026/03/28 15:48
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,0,1,1,17,1,1,17,0
,01-02,0,0,0,0,2,16,0,2,16,0
,02-03,0,0,0,2,0,17,2,0,17,0
,03-04,0,0,0,1,0,18,1,0,18,0
,04-05,0,0,0,5,1,22,5,1,22,0
,05-06,0,0,0,0,0,22,0,0,22,0
,06-07,0,0,0,1,0,22,1,0,22,0
,07-08,0,0,0,1,0,24,1,0,24,0
,08-09,2,0,1,5,2,27,7,2,28,0
,09-10,3,0,4,2,0,29,5,0,33,0
,10-11,1,2,3,1,3,27,2,5,30,0
,11-12,1,2,2,3,1,29,4,3,31,0
,12-13,1,0,3,2,3,28,3,3,31,0
,13-14,2,0,5,3,3,28,5,3,33,0
,14-15,0,3,2,1,5,24,1,8,26,0
,15-16,1,2,1,0,1,23,1,3,24,0
,16-17,1,2,0,1,0,24,2,2,24,0
,17-18,1,0,1,0,5,19,1,5,20,0
,18-19,0,1,0,1,1,17,1,2,17,0
,19-20,1,2,0,1,4,14,2,6,14,0
,20-21,2,2,0,1,0,15,3,2,15,0
,21-22,0,0,0,1,3,13,1,3,13,0
,22-23,0,0,0,0,0,13,0,0,13,0
,23-24,1,0,0,0,0,13,1,0,13,0
,合　計,17,16,-,33,35,-,50,51,-,0
,,,,,,,,,,,
,総駐車時間,39:44,39:44,39:44,659:39,659:39,659:39,699:23,699:23,699:23,
,平均駐車時間,1:48,1:48,1:48,17:22,17:22,17:22,11:39,11:39,11:39,
,回転率,0.35,0.35,0.35,0.29,0.29,0.29,0.31,0.31,0.31,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
