0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年04月21日(金),2023年04月21日(金),2023年04月21日(金),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 15:45,印字時刻 2026/03/28 15:45,印字時刻 2026/03/28 15:45
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,2,6,25,3,9,629,5,15,654,0
,01-02,2,3,23,2,3,628,4,6,651,0
,02-03,1,3,22,3,0,631,4,3,653,0
,03-04,1,2,21,1,2,630,2,4,651,0
,04-05,1,0,22,18,1,647,19,1,669,0
,05-06,10,2,32,49,6,687,59,8,719,0
,06-07,13,2,40,116,15,788,129,17,828,0
,07-08,65,37,66,275,51,1010,340,88,1076,0
,08-09,97,31,128,518,83,1442,615,114,1570,0
,09-10,261,51,333,219,113,1553,480,164,1886,2
,10-11,360,156,543,66,79,1543,426,235,2086,18
,11-12,368,313,596,59,49,1553,427,362,2149,45
,12-13,367,316,659,66,74,1546,433,390,2205,42
,13-14,329,298,686,54,74,1525,383,372,2211,45
,14-15,291,327,650,64,52,1539,355,379,2189,55
,15-16,274,331,595,58,93,1499,332,424,2094,58
,16-17,293,398,491,92,119,1472,385,517,1963,66
,17-18,314,351,451,89,259,1311,403,610,1762,50
,18-19,314,325,442,72,301,1079,386,626,1521,49
,19-20,181,331,297,54,210,922,235,541,1219,32
,20-21,35,161,163,21,143,800,56,304,963,0
,21-22,23,80,110,21,88,730,44,168,840,0
,22-23,11,49,69,8,60,679,19,109,748,0
,23-24,8,21,55,5,26,658,13,47,713,0
,合　計,3621,3594,-,1933,1910,-,5554,5504,-,462
,,,,,,,,,,,
,総駐車時間,6252:20,6252:20,6252:20,23801:53,23801:53,23801:53,30054:13,30054:13,30054:13,
,平均駐車時間,1:45,1:45,1:45,12:48,12:48,12:48,5:32,5:32,5:32,
,回転率,1.26,1.26,1.26,1.01,1.01,1.01,1.16,1.16,1.16,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
