0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年04月05日(水),2023年04月05日(水),2023年04月05日(水),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2026/03/28 15:15,印字時刻 2026/03/28 15:15,印字時刻 2026/03/28 15:15
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,0,0,0,24,0,0,24,0
,01-02,0,0,0,1,1,24,1,1,24,0
,02-03,0,0,0,0,0,24,0,0,24,0
,03-04,0,0,0,0,0,24,0,0,24,0
,04-05,0,0,0,4,0,28,4,0,28,0
,05-06,0,0,0,9,0,37,9,0,37,0
,06-07,1,1,0,33,2,65,34,3,65,0
,07-08,1,1,0,34,3,99,35,4,99,0
,08-09,5,3,2,25,5,118,30,8,120,0
,09-10,10,1,11,8,4,123,18,5,134,0
,10-11,22,11,21,5,1,127,27,12,148,0
,11-12,13,14,22,1,1,127,14,15,149,0
,12-13,15,11,25,4,2,129,19,13,154,0
,13-14,9,13,20,3,3,129,12,16,149,0
,14-15,15,14,22,3,2,130,18,16,152,0
,15-16,8,15,15,2,6,126,10,21,141,0
,16-17,9,13,11,2,10,118,11,23,129,0
,17-18,10,11,11,4,18,104,14,29,115,0
,18-19,9,10,9,5,23,86,14,33,95,0
,19-20,1,8,2,1,25,63,2,33,65,0
,20-21,0,1,1,1,18,45,1,19,46,0
,21-22,0,0,1,1,11,35,1,11,36,0
,22-23,0,0,1,0,8,27,0,8,28,0
,23-24,0,0,1,0,3,24,0,3,25,0
,合　計,128,127,-,146,146,-,274,273,-,0
,,,,,,,,,,,
,総駐車時間,146:18,146:18,146:18,1776:12,1776:12,1776:12,1922:30,1922:30,1922:30,
,平均駐車時間,1:10,1:10,1:10,12:31,12:31,12:31,7:12,7:12,7:12,
,回転率,3.68,3.68,3.68,0.65,0.65,0.65,1.06,1.06,1.06,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
