0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年04月09日(日),2023年04月09日(日),2023年04月09日(日),,,,,,,,
,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,印字時刻 2026/03/28 15:32,印字時刻 2026/03/28 15:32,印字時刻 2026/03/28 15:32
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,19,0,2,230,0,2,249,0
,01-02,0,0,19,0,1,229,0,1,248,0
,02-03,0,0,19,0,0,229,0,0,248,0
,03-04,0,0,19,0,0,229,0,0,248,0
,04-05,0,0,19,0,0,229,0,0,248,0
,05-06,0,0,19,1,1,229,1,1,248,0
,06-07,1,1,19,0,0,229,1,1,248,0
,07-08,0,0,19,2,1,230,2,1,249,0
,08-09,3,1,21,16,4,242,19,5,263,0
,09-10,6,1,26,11,4,249,17,5,275,0
,10-11,4,2,28,7,7,249,11,9,277,0
,11-12,2,2,28,3,2,250,5,4,278,0
,12-13,8,7,30,1,5,246,9,12,276,0
,13-14,8,1,36,0,1,245,8,2,281,0
,14-15,5,6,35,9,5,249,14,11,284,0
,15-16,4,5,34,2,3,248,6,8,282,0
,16-17,7,13,28,5,6,247,12,19,275,0
,17-18,1,6,23,6,5,248,7,11,271,0
,18-19,1,3,21,5,9,244,6,12,265,0
,19-20,0,2,0,2,8,237,2,10,237,0
,20-21,0,1,0,1,11,228,1,12,228,0
,21-22,1,2,0,0,4,224,1,6,224,0
,22-23,1,1,0,0,1,223,1,2,223,0
,23-24,0,0,0,1,1,223,1,1,223,0
,合　計,52,54,-,72,81,-,124,135,-,0
,,,,,,,,,,,
,総駐車時間,159:58,159:58,159:58,2926:38,2926:38,2926:38,3086:36,3086:36,3086:36,
,平均駐車時間,2:55,2:55,2:55,30:48,30:48,30:48,20:35,20:35,20:35,
,回転率,0.43,0.43,0.43,0.17,0.17,0.17,0.22,0.22,0.22,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
