0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2023年04月12日(水),2023年04月12日(水),2023年04月12日(水),,,,,,,,
,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,印字時刻 2026/03/28 15:35,印字時刻 2026/03/28 15:35,印字時刻 2026/03/28 15:35
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,0,33,0,0,82,1,0,115,0
,01-02,1,0,34,0,1,81,1,1,115,0
,02-03,0,0,34,0,1,80,0,1,114,0
,03-04,0,1,33,0,0,80,0,1,113,0
,04-05,1,0,34,2,0,82,3,0,116,0
,05-06,1,1,34,8,1,89,9,2,123,0
,06-07,3,2,35,23,8,104,26,10,139,0
,07-08,6,7,34,29,7,126,35,14,160,0
,08-09,35,13,57,73,18,181,108,31,238,1
,09-10,95,17,131,42,14,208,137,31,339,4
,10-11,232,86,282,8,3,214,240,89,496,18
,11-12,208,175,312,7,6,215,215,181,527,28
,12-13,223,219,314,7,11,211,230,230,525,42
,13-14,194,212,304,7,10,208,201,222,512,41
,14-15,209,216,293,4,4,208,213,220,501,56
,15-16,177,200,268,7,3,212,184,203,480,53
,16-17,205,222,253,10,12,210,215,234,463,45
,17-18,240,214,277,9,37,182,249,251,459,44
,18-19,215,248,249,7,44,145,222,292,394,49
,19-20,115,228,138,9,31,124,124,259,262,24
,20-21,15,85,63,3,26,100,18,111,163,0
,21-22,6,23,45,3,8,95,9,31,140,0
,22-23,6,20,31,0,8,87,6,28,118,0
,23-24,2,2,31,0,5,82,2,7,113,0
,合　計,2190,2191,-,258,258,-,2448,2449,-,405
,,,,,,,,,,,
,総駐車時間,2981:02,2981:02,2981:02,4607:30,4607:30,4607:30,7588:32,7588:32,7588:32,
,平均駐車時間,1:21,1:21,1:21,16:45,16:45,16:45,3:04,3:04,3:04,
,回転率,2.22,2.22,2.22,0,0,0,2.5,2.5,2.5,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
