0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年09月01日(日),2024年09月01日(日),2024年09月01日(日),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 18:37,印字時刻 2025/11/21 18:37,印字時刻 2025/11/21 18:37
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,2,12,139,6,6,634,8,18,773,0
,01-02,0,0,139,0,6,628,0,6,767,0
,02-03,6,11,135,1,0,629,7,11,764,0
,03-04,0,0,134,1,2,628,1,2,762,0
,04-05,1,0,135,11,1,638,12,1,773,0
,05-06,2,1,136,11,8,641,13,9,777,0
,06-07,12,2,146,13,0,652,25,2,798,0
,07-08,39,6,177,39,7,684,78,13,861,0
,08-09,95,23,248,77,14,746,172,37,994,3
,09-10,326,41,524,46,21,775,372,62,1299,5
,10-11,653,207,975,22,20,777,675,227,1752,26
,11-12,544,515,1008,25,23,776,569,538,1784,80
,12-13,588,536,1060,19,27,771,607,563,1831,105
,13-14,640,476,1225,19,23,766,659,499,1991,89
,14-15,586,646,1169,31,36,761,617,682,1930,132
,15-16,558,672,1058,14,19,755,572,691,1813,137
,16-17,426,676,803,22,22,756,448,698,1559,153
,17-18,349,562,590,19,44,732,368,606,1322,103
,18-19,210,367,437,24,64,691,234,431,1128,64
,19-20,116,308,247,9,29,671,125,337,918,56
,20-21,18,104,156,10,31,651,28,135,807,0
,21-22,8,27,136,11,28,633,19,55,769,0
,22-23,5,24,118,3,13,623,8,37,741,0
,23-24,4,11,111,3,14,612,7,25,723,0
,合　計,5188,5227,-,436,458,-,5624,5685,-,953
,,,,,,,,,,,
,総駐車時間,8939:18,8939:18,8939:18,16972:05,16972:05,16972:05,25911:23,25911:23,25911:23,
,平均駐車時間,1:42,1:42,1:42,29:04,29:04,29:04,4:25,4:25,4:25,
,回転率,1.91,1.91,1.91,0.32,0.32,0.32,1.28,1.28,1.28,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
