0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年09月04日(水),2024年09月04日(水),2024年09月04日(水),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 18:40,印字時刻 2025/11/21 18:40,印字時刻 2025/11/21 18:40
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,4,7,149,5,15,625,9,22,774,0
,01-02,2,6,145,1,0,626,3,6,771,0
,02-03,1,3,143,3,2,627,4,5,770,0
,03-04,0,4,139,1,1,627,1,5,766,0
,04-05,0,0,139,18,6,639,18,6,778,0
,05-06,4,1,143,43,3,678,47,4,821,0
,06-07,31,6,167,146,12,812,177,18,979,0
,07-08,78,40,205,288,56,1035,366,96,1240,0
,08-09,98,33,267,636,90,1583,734,123,1850,4
,09-10,295,38,519,182,116,1657,477,154,2176,0
,10-11,356,153,727,71,67,1661,427,220,2388,20
,11-12,336,351,727,50,57,1654,386,408,2381,51
,12-13,344,333,728,80,77,1657,424,410,2385,61
,13-14,332,371,689,56,70,1643,388,441,2332,91
,14-15,318,344,652,46,72,1617,364,416,2269,69
,15-16,305,339,621,75,59,1632,380,398,2253,74
,16-17,294,347,576,89,112,1610,383,459,2186,48
,17-18,290,353,516,85,322,1376,375,675,1892,57
,18-19,282,327,467,81,323,1135,363,650,1602,59
,19-20,120,265,326,51,245,941,171,510,1267,33
,20-21,22,128,217,26,170,796,48,298,1013,0
,21-22,18,59,174,14,93,713,32,152,887,0
,22-23,3,20,158,7,55,666,10,75,824,0
,23-24,3,19,142,11,30,647,14,49,789,0
,合　計,3536,3547,-,2065,2053,-,5601,5600,-,567
,,,,,,,,,,,
,総駐車時間,6085:57,6085:57,6085:57,29314:35,29314:35,29314:35,35400:32,35400:32,35400:32,
,平均駐車時間,1:44,1:44,1:44,14:05,14:05,14:05,6:19,6:19,6:19,
,回転率,1.27,1.27,1.27,1.13,1.13,1.13,1.22,1.22,1.22,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
