0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年07月22日(月),2024年07月22日(月),2024年07月22日(月),,,,,,,,
,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,印字時刻 2025/11/21 17:53,印字時刻 2025/11/21 17:53,印字時刻 2025/11/21 17:53
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,2,35,0,0,135,1,2,170,0
,01-02,0,0,35,0,0,135,0,0,170,0
,02-03,0,0,35,0,1,134,0,1,169,0
,03-04,0,0,35,0,0,134,0,0,169,0
,04-05,0,0,35,1,0,135,1,0,170,0
,05-06,0,0,35,5,0,140,5,0,175,0
,06-07,0,0,35,16,1,155,16,1,190,0
,07-08,0,1,34,67,12,209,67,13,243,0
,08-09,15,1,47,146,20,336,161,21,383,0
,09-10,29,1,76,22,21,337,51,22,413,0
,10-11,27,16,86,18,19,336,45,35,422,2
,11-12,19,16,90,15,21,329,34,37,419,1
,12-13,69,27,128,17,15,331,86,42,459,1
,13-14,65,17,180,11,23,320,76,40,500,3
,14-15,11,8,183,26,15,332,37,23,515,3
,15-16,10,17,176,17,20,328,27,37,504,3
,16-17,6,45,137,15,25,316,21,70,453,19
,17-18,4,10,131,16,79,256,20,89,387,4
,18-19,5,9,127,12,57,211,17,66,338,1
,19-20,2,9,120,7,50,167,9,59,287,2
,20-21,1,41,83,4,23,149,5,64,232,0
,21-22,0,1,79,5,8,145,5,9,224,0
,22-23,0,2,77,0,10,135,0,12,212,0
,23-24,0,1,76,4,2,137,4,3,213,0
,合　計,264,224,-,424,422,-,688,646,-,39
,,,,,,,,,,,
,総駐車時間,1236:28,1236:28,1236:28,8655:42,8655:42,8655:42,9892:10,9892:10,9892:10,
,平均駐車時間,5:00,5:00,5:00,20:22,20:22,20:22,14:43,14:43,14:43,
,回転率,1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
