0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年07月14日(日),2024年07月14日(日),2024年07月14日(日),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 17:45,印字時刻 2025/11/21 17:45,印字時刻 2025/11/21 17:45
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,4,9,147,3,7,636,7,16,783,0
,01-02,0,7,140,3,2,637,3,9,777,0
,02-03,0,1,139,4,2,639,4,3,778,0
,03-04,0,0,139,0,1,638,0,1,777,0
,04-05,1,2,139,7,0,645,8,2,784,0
,05-06,6,0,143,9,5,649,15,5,792,0
,06-07,22,3,163,13,2,660,35,5,823,0
,07-08,74,8,227,38,12,686,112,20,913,0
,08-09,109,23,315,64,25,726,173,48,1041,1
,09-10,430,68,661,55,25,755,485,93,1416,8
,10-11,777,241,1206,27,28,755,804,269,1961,39
,11-12,634,522,1325,17,18,753,651,540,2078,84
,12-13,650,578,1395,17,18,752,667,596,2147,124
,13-14,682,583,1495,20,18,754,702,601,2249,121
,14-15,700,601,1603,25,18,762,725,619,2365,127
,15-16,756,681,1678,17,24,754,773,705,2432,125
,16-17,644,793,1523,23,13,764,667,806,2287,148
,17-18,462,747,1239,22,51,736,484,798,1975,145
,18-19,337,599,984,15,45,708,352,644,1692,114
,19-20,149,586,548,11,42,674,160,628,1222,78
,20-21,33,255,320,16,34,655,49,289,975,0
,21-22,16,109,224,10,19,647,26,128,871,0
,22-23,9,50,181,6,22,632,15,72,813,0
,23-24,5,27,159,7,13,625,12,40,784,0
,合　計,6500,6493,-,429,444,-,6929,6937,-,1114
,,,,,,,,,,,
,総駐車時間,13523:56,13523:56,13523:56,6673:35,6673:35,6673:35,20197:31,20197:31,20197:31,
,平均駐車時間,2:05,2:05,2:05,15:23,15:23,15:23,2:55,2:55,2:55,
,回転率,2.34,2.34,2.34,0.24,0.24,0.24,1.5,1.5,1.5,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
