0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年07月05日(金),2024年07月05日(金),2024年07月05日(金),,,,,,,,
,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,印字時刻 2025/11/21 17:35,印字時刻 2025/11/21 17:35,印字時刻 2025/11/21 17:35
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,3,0,1,207,0,1,210,0
,01-02,0,0,3,0,0,207,0,0,210,0
,02-03,0,0,3,0,0,207,0,0,210,0
,03-04,0,0,3,0,0,207,0,0,210,0
,04-05,0,0,3,1,1,207,1,1,210,0
,05-06,0,0,3,0,0,207,0,0,210,0
,06-07,1,1,3,7,1,211,8,2,214,0
,07-08,2,0,5,46,7,251,48,7,256,0
,08-09,12,1,15,143,23,370,155,24,385,0
,09-10,31,17,31,71,45,398,102,62,429,0
,10-11,22,22,31,16,39,374,38,61,405,0
,11-12,22,21,31,21,23,372,43,44,403,0
,12-13,17,25,22,21,39,354,38,64,376,0
,13-14,19,11,32,22,21,354,41,32,386,0
,14-15,25,19,36,38,18,376,63,37,412,0
,15-16,9,19,27,31,18,387,40,37,414,0
,16-17,5,13,18,28,30,386,33,43,404,0
,17-18,10,11,18,29,48,367,39,59,385,0
,18-19,3,15,7,26,70,325,29,85,332,0
,19-20,1,1,6,23,45,303,24,46,309,0
,20-21,0,1,5,5,38,269,5,39,274,0
,21-22,0,1,4,1,15,255,1,16,259,0
,22-23,1,1,4,2,17,240,3,18,244,0
,23-24,1,1,4,2,8,234,3,9,238,0
,合　計,181,180,-,533,507,-,714,687,-,0
,,,,,,,,,,,
,総駐車時間,201:45,201:45,201:45,6254:43,6254:43,6254:43,6456:28,6456:28,6456:28,
,平均駐車時間,1:08,1:08,1:08,12:35,12:35,12:35,9:34,9:34,9:34,
,回転率,1.38,1.38,1.38,0.89,0.89,0.89,0.98,0.98,0.98,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
