0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年07月03日(水),2024年07月03日(水),2024年07月03日(水),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 17:33,印字時刻 2025/11/21 17:33,印字時刻 2025/11/21 17:33
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,5,119,3,11,644,3,16,763,0
,01-02,0,0,119,0,3,641,0,3,760,0
,02-03,0,0,119,3,2,642,3,2,761,0
,03-04,0,0,119,4,2,644,4,2,763,0
,04-05,0,0,119,17,0,661,17,0,780,0
,05-06,7,1,125,51,7,705,58,8,830,0
,06-07,27,4,146,152,6,845,179,10,991,0
,07-08,71,48,170,293,65,1072,364,113,1242,0
,08-09,106,32,242,640,86,1631,746,118,1873,2
,09-10,333,33,532,183,102,1715,516,135,2247,4
,10-11,353,151,740,50,85,1678,403,236,2418,12
,11-12,338,299,783,50,60,1668,388,359,2451,52
,12-13,326,347,765,63,84,1646,389,431,2411,58
,13-14,297,292,771,67,78,1634,364,370,2405,52
,14-15,322,360,734,59,58,1635,381,418,2369,70
,15-16,315,401,650,76,62,1653,391,463,2303,68
,16-17,275,361,558,97,98,1650,372,459,2208,84
,17-18,278,326,516,75,338,1393,353,664,1909,52
,18-19,265,308,467,90,331,1148,355,639,1615,53
,19-20,154,270,361,39,235,958,193,505,1319,43
,20-21,25,156,224,33,178,808,58,334,1032,0
,21-22,13,69,168,14,99,720,27,168,888,0
,22-23,12,44,136,7,56,672,19,100,808,0
,23-24,2,12,124,6,19,659,8,31,783,0
,合　計,3519,3519,-,2072,2065,-,5591,5584,-,550
,,,,,,,,,,,
,総駐車時間,6043:35,6043:35,6043:35,28632:25,28632:25,28632:25,34676:00,34676:00,34676:00,
,平均駐車時間,1:44,1:44,1:44,13:56,13:56,13:56,6:15,6:15,6:15,
,回転率,1.26,1.26,1.26,1.12,1.12,1.12,1.21,1.21,1.21,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
